id,label,color
1171,TH Prkcd Grin2c Glut_9,#2CFF26
1172,RE-Xi Nox4 Glut_1,#5C95CC
1173,RE-Xi Nox4 Glut_1,#00FFFA
1174,RE-Xi Nox4 Glut_1,#8FFF26
1175,RE-Xi Nox4 Glut_1,#2E996D
1176,RE-Xi Nox4 Glut_2,#08036d
1177,RE-Xi Nox4 Glut_2,#AE1FCC
1178,RE-Xi Nox4 Glut_2,#a9f9bf
1179,RE-Xi Nox4 Glut_2,#97992E
1180,RE-Xi Nox4 Glut_3,#19a01e
1181,RE-Xi Nox4 Glut_3,#CCB51F
1182,RE-Xi Nox4 Glut_3,#801FCC
1183,RE-Xi Nox4 Glut_3,#004699
1184,RE-Xi Nox4 Glut_3,#CC6400
1185,RE-Xi Nox4 Glut_4,#CC0055
1186,MG-POL-SGN Glut_1,#00FF06
1187,MG-POL-SGN Glut_1,#ffbd54
1188,MG-POL-SGN Glut_1,#942600
1189,MG-POL-SGN Glut_2,#FF4D76
1190,MG-POL-SGN Glut_2,#FF4DCA
1191,MG-POL-SGN Glut_2,#A01FCC
1192,PF Fzd5 Glut_1,#FFA973
1193,PF Fzd5 Glut_1,#EA0000
1194,PF Fzd5 Glut_1,#547f46
1195,PF Fzd5 Glut_1,#1F7FCC
1196,PF Fzd5 Glut_1,#6100CC
1197,PF Fzd5 Glut_1,#CCC43D
1198,PF Fzd5 Glut_1,#900099
1199,PF Fzd5 Glut_1,#CC000B
1200,PF Fzd5 Glut_1,#532E99
1201,PF Fzd5 Glut_1,#00995C
1202,PF Fzd5 Glut_2,#CC1FA4
1203,PF Fzd5 Glut_2,#999517
1204,PF Fzd5 Glut_2,#FF73D9
1205,PF Fzd5 Glut_2,#439900
1206,PF Fzd5 Glut_2,#4DFD00
1207,PF Fzd5 Glut_2,#fce40c
1208,MM-ant Foxb1 Glut,#CC5C9D
1209,MM-ant Foxb1 Glut,#FF7626
1210,MM-ant Foxb1 Glut,#541799
1211,MM-ant Foxb1 Glut,#FF7399
1212,MM-ant Foxb1 Glut,#4D7200
1213,MM-ant Foxb1 Glut,#CC1F68
1214,MM Foxb1 Glut_1,#17997D
1215,MM Foxb1 Glut_1,#823DCC
1216,MM Foxb1 Glut_1,#990400
1217,MM Foxb1 Glut_2,#FFD64D
1218,MM Foxb1 Glut_2,#2E5499
1219,MM Foxb1 Glut_2,#CC3D87
1220,MM Foxb1 Glut_2,#202e30
1221,PVa-ARH Six3 Dopa-Gaba_1,#99072e
1222,PVa-ARH Six3 Dopa-Gaba_1,#db7c74
1223,PVa-ARH Six3 Dopa-Gaba_1,#d3ff66
1224,PVa-ARH Six3 Dopa-Gaba_2,#FF0052
1225,PMv-TMv Tbx3 Hist-Gaba_1,#26A300
1226,PMv-TMv Tbx3 Hist-Gaba_1,#FFD326
1227,PMv-TMv Tbx3 Hist-Gaba_1,#1FCC82
1228,PMv-TMv Tbx3 Hist-Gaba_1,#CC3D8B
1229,PMv-TMv Tbx3 Hist-Gaba_1,#00CC0E
1230,PMv-TMv Tbx3 Hist-Gaba_2,#CC3D64
1231,PMv-TMv Tbx3 Hist-Gaba_2,#FF9F73
1232,MOB Eomes Ms4a15 Glut_1,#4DFFA6
1233,MOB Eomes Ms4a15 Glut_1,#5CCCB7
1234,MOB Eomes Ms4a15 Glut_2,#FF7326
1235,MOB Eomes Ms4a15 Glut_2,#dadbe5
1236,MOB Eomes Ms4a15 Glut_2,#570099
1237,MOB Eomes Ms4a15 Glut_2,#990049
1238,MOB Eomes Ms4a15 Glut_3,#59494c
1239,MOB Eomes Ms4a15 Glut_3,#99178E
1240,MOB Eomes Ms4a15 Glut_4,#5CCCAB
1241,MOB Eomes Ms4a15 Glut_5,#003999
1242,MOB Eomes Ms4a15 Glut_5,#994592
1243,BST-po Glut,#dae038
1244,TRS Sln Glut_1,#07af44
1245,TRS Sln Glut_1,#FF4D79
1246,TRS Sln Glut_1,#8CCC5C
1247,TRS Sln Glut_2,#5300CC
1248,TRS Sln Glut_2,#73FFCF
1249,GPi Skor1 Gaba-Glut,#199dfc
1250,GPi Skor1 Gaba-Glut,#993D00
1251,GPi Skor1 Gaba-Glut,#CC4000
1252,RT ZI Gnb3 Gaba_1,#CCC41F
1253,RT ZI Gnb3 Gaba_1,#4E00CC
1254,RT ZI Gnb3 Gaba_1,#3DCC7C
1255,RT ZI Gnb3 Gaba_1,#B3FF26
1256,RT ZI Gnb3 Gaba_1,#fc94e4
1257,RT ZI Gnb3 Gaba_1,#A5CC5C
1258,RT ZI Gnb3 Gaba_2,#3e7f19
1259,RT ZI Gnb3 Gaba_2,#00CCB8
1260,RT ZI Gnb3 Gaba_2,#2E9991
1261,RT ZI Gnb3 Gaba_2,#005ECC
1262,RT ZI Gnb3 Gaba_2,#CC3DCC
1263,RT ZI Gnb3 Gaba_3,#f4dfb7
1264,RT ZI Gnb3 Gaba_3,#CC5C88
1265,RT ZI Gnb3 Gaba_3,#99462E
1266,RT ZI Gnb3 Gaba_3,#3C9917
1267,RT ZI Gnb3 Gaba_4,#5CCC92
1268,RT ZI Gnb3 Gaba_4,#3D78CC
1269,RT ZI Gnb3 Gaba_4,#26F700
1270,RT ZI Gnb3 Gaba_4,#C4CC5C
1271,RT ZI Gnb3 Gaba_4,#FF7395
1272,RT ZI Gnb3 Gaba_5,#173099
1273,RT ZI Gnb3 Gaba_5,#CC791F
1274,RT ZI Gnb3 Gaba_5,#999800
1275,RT ZI Gnb3 Gaba_5,#73F700
1276,RT ZI Gnb3 Gaba_5,#f96bd3
1277,SCH Gaba_1,#C11FCC
1278,SCH Gaba_1,#991717
1279,SCH Gaba_1,#009966
1280,SCH Gaba_1,#561799
1281,SCH Gaba_1,#26FF5F
1282,SCH Gaba_1,#991751
1283,SCH Gaba_2,#862E99
1284,SCH Gaba_2,#8E9917
1285,SCH Gaba_2,#CCCB5C
1286,SCH Gaba_2,#6D00CC
1287,SCH Gaba_3,#4B9900
1288,SCH Gaba_3,#991767
1289,SCH Gaba_3,#5C84CC
1290,SCH Gaba_3,#e25154
1291,MEA-BST Sox6 Gaba_1,#4DAE00
1292,MEA-BST Sox6 Gaba_1,#993900
1293,MEA-BST Sox6 Gaba_1,#1FCC93
1294,MEA-BST Sox6 Gaba_1,#3b2284
1295,MEA-BST Sox6 Gaba_1,#BB2600
1296,MEA-BST Sox6 Gaba_10,#9100CC
1297,MEA-BST Sox6 Gaba_10,#D5FF00
1298,MEA-BST Sox6 Gaba_11,#17994A
1299,MEA-BST Sox6 Gaba_11,#6B3DCC
1300,MEA-BST Sox6 Gaba_11,#263100
1301,MEA-BST Sox6 Gaba_2,#992B17
1302,MEA-BST Sox6 Gaba_2,#459952
1303,MEA-BST Sox6 Gaba_2,#201FCC
1304,MEA-BST Sox6 Gaba_2,#A41FCC
1305,MEA-BST Sox6 Gaba_2,#CC00A9
1306,MEA-BST Sox6 Gaba_2,#8D9900
1307,MEA-BST Sox6 Gaba_3,#26FF41
1308,MEA-BST Sox6 Gaba_3,#FFB826
1309,MEA-BST Sox6 Gaba_3,#8100CC
1310,MEA-BST Sox6 Gaba_3,#3e467a
1311,MEA-BST Sox6 Gaba_3,#f9dbe8
1312,MEA-BST Sox6 Gaba_3,#e891f2
1313,MEA-BST Sox6 Gaba_3,#e8f760
1314,MEA-BST Sox6 Gaba_4,#60ffb5
1315,MEA-BST Sox6 Gaba_4,#0A0099
1316,MEA-BST Sox6 Gaba_4,#CCC200
1317,MEA-BST Sox6 Gaba_4,#FF5E26
1318,MEA-BST Sox6 Gaba_4,#950000
1319,MEA-BST Sox6 Gaba_4,#C75CCC
1320,MEA-BST Sox6 Gaba_4,#1F65CC
1321,MEA-BST Sox6 Gaba_5,#A9CC3D
1322,MEA-BST Sox6 Gaba_5,#17994E
1323,MEA-BST Sox6 Gaba_5,#9A00CC
1324,MEA-BST Sox6 Gaba_5,#FFD926
1325,MEA-BST Sox6 Gaba_5,#611799
1326,MEA-BST Sox6 Gaba_5,#D1FF26
1327,MEA-BST Sox6 Gaba_5,#FE4D00
1328,MEA-BST Sox6 Gaba_6,#45995A
1329,MEA-BST Sox6 Gaba_6,#73FFDE
1330,MEA-BST Sox6 Gaba_6,#039900
1331,MEA-BST Sox6 Gaba_6,#CC1F74
1332,MEA-BST Sox6 Gaba_6,#FF269B
1333,MEA-BST Sox6 Gaba_6,#4DFF5E
1334,MEA-BST Sox6 Gaba_6,#00997A
1335,MEA-BST Sox6 Gaba_7,#79f736
1336,MEA-BST Sox6 Gaba_7,#59465e
1337,MEA-BST Sox6 Gaba_7,#99832E
1338,MEA-BST Sox6 Gaba_7,#E52600
1339,MEA-BST Sox6 Gaba_7,#172399
1340,MEA-BST Sox6 Gaba_7,#86992E
1341,MEA-BST Sox6 Gaba_8,#1F43CC
1342,MEA-BST Sox6 Gaba_8,#994100
1343,MEA-BST Sox6 Gaba_8,#99712E
1344,MEA-BST Sox6 Gaba_9,#734599
1345,MEA-BST Sox6 Gaba_9,#3b809b
1346,MEA-BST Sox6 Gaba_9,#FFA326
1347,MEA-BST Lhx6 Sp9 Gaba_1,#59992E
1348,MEA-BST Lhx6 Sp9 Gaba_1,#FF0080
1349,MEA-BST Lhx6 Sp9 Gaba_1,#0A00CC
1350,MEA-BST Lhx6 Sp9 Gaba_1,#ffc549
1351,MEA-BST Lhx6 Sp9 Gaba_1,#DB0000
1352,MEA-BST Lhx6 Sp9 Gaba_1,#991785
1353,MEA-BST Lhx6 Sp9 Gaba_2,#990F00
1354,MEA-BST Lhx6 Sp9 Gaba_2,#4DFFA8
1355,MEA-BST Lhx6 Sp9 Gaba_2,#3DC4CC
1356,MEA-BST Lhx6 Sp9 Gaba_2,#BC3DCC
1357,MEA-BST Lhx6 Sp9 Gaba_3,#992200
1358,MEA-BST Lhx6 Sp9 Gaba_3,#266400
1359,MEA-BST Lhx6 Sp9 Gaba_3,#26FF86
1360,MEA-BST Lhx6 Sp9 Gaba_3,#CC3D40
1361,MEA-BST Lhx6 Sp9 Gaba_3,#997A17
1362,MEA-BST Lhx6 Sp9 Gaba_4,#00FF03
1363,MEA-BST Lhx6 Sp9 Gaba_4,#179928
1364,MEA-BST Lhx6 Sp9 Gaba_4,#8D992E
1365,MEA-BST Lhx6 Sp9 Gaba_4,#994117
1366,MEA-BST Lhx6 Sp9 Gaba_5,#FF005D
1367,MEA-BST Lhx6 Sp9 Gaba_5,#5C98CC
1368,MEA-BST Lhx6 Sp9 Gaba_5,#f7be54
1369,MEA-BST Lhx6 Sp9 Gaba_5,#FF7397
1370,MEA-BST Lhx6 Sp9 Gaba_6,#1FA6CC
1371,MEA-BST Lhx6 Sp9 Gaba_6,#38c9a2
1372,MEA-BST Lhx6 Nr2e1 Gaba_1,#3FCC1F
1373,MEA-BST Lhx6 Nr2e1 Gaba_1,#E77300
1374,MEA-BST Lhx6 Nr2e1 Gaba_1,#FF26BC
1375,MEA-BST Lhx6 Nr2e1 Gaba_1,#73FFF0
1376,MEA-BST Lhx6 Nr2e1 Gaba_2,#341FCC
1377,MEA-BST Lhx6 Nr2e1 Gaba_2,#738400
1378,MEA-BST Lhx6 Nr2e1 Gaba_2,#cce0ff
1379,MEA-BST Lhx6 Nr2e1 Gaba_2,#FF654D
1380,MEA-BST Lhx6 Nr2e1 Gaba_2,#CCC11F
1381,MEA-BST Lhx6 Nr2e1 Gaba_2,#F80000
1382,MEA-BST Lhx6 Nr2e1 Gaba_2,#C24D00
1383,MEA-BST Lhx6 Nr2e1 Gaba_3,#CC9D1F
1384,MEA-BST Lhx6 Nfib Gaba_1,#FFAD73
1385,MEA-BST Lhx6 Nfib Gaba_1,#172599
1386,MEA-BST Lhx6 Nfib Gaba_1,#992E44
1387,MEA-BST Lhx6 Nfib Gaba_1,#CC5C7A
1388,MEA-BST Lhx6 Nfib Gaba_1,#66b7f9
1389,MEA-BST Lhx6 Nfib Gaba_1,#00DE00
1390,MEA-BST Lhx6 Nfib Gaba_1,#4DBA00
1391,MEA-BST Lhx6 Nfib Gaba_1,#1F2BCC
1392,MEA-BST Lhx6 Nfib Gaba_2,#CC5C91
1393,MEA-BST Lhx6 Nfib Gaba_2,#CCA25C
1394,MEA-BST Lhx6 Nfib Gaba_2,#D3FF73
1395,MEA-BST Lhx6 Nfib Gaba_2,#99171B
1396,MEA-BST Lhx6 Nfib Gaba_2,#73FF97
1397,MEA-BST Lhx6 Nfib Gaba_2,#2E4F99
1398,MEA-BST Lhx6 Nfib Gaba_2,#4DFFD0
1399,MEA-BST Lhx6 Nfib Gaba_3,#0eaf3b
1400,MEA-BST Lhx6 Nfib Gaba_3,#CC5CA4
1401,MEA-BST Lhx6 Nfib Gaba_3,#ffefcc
1402,MEA-BST Lhx6 Nfib Gaba_3,#FF737A
1403,MEA-BST Lhx6 Nfib Gaba_3,#FF0013
1404,MEA-BST Lhx6 Nfib Gaba_4,#0059CC
1405,MEA-BST Lhx6 Nfib Gaba_4,#e89df9
1406,MEA-BST Lhx6 Nfib Gaba_4,#10b57b
1407,MEA-BST Lhx6 Nfib Gaba_5,#262800
1408,MEA-BST Lhx6 Nfib Gaba_5,#c4383b
1409,MEA-BST Lhx6 Nfib Gaba_5,#5CCC9D
1410,MEA-BST Lhx6 Nfib Gaba_5,#CFFF4D
1411,MEA-BST Lhx6 Nfib Gaba_5,#991741
1412,MEA-BST Lhx6 Nfib Gaba_5,#1FCC7F
1413,MEA-BST Lhx6 Nfib Gaba_5,#4E4D00
1414,MEA-BST Lhx6 Nfib Gaba_6,#1F59CC
1415,MEA-BST Lhx6 Nfib Gaba_6,#4D1799
1416,MEA-BST Lhx6 Nfib Gaba_6,#459993
1417,MEA-BST Lhx6 Nfib Gaba_6,#994554
1418,DMH Prdm13 Gaba_1,#996F17
1419,DMH Prdm13 Gaba_1,#FF3126
1420,DMH Prdm13 Gaba_1,#996945
1421,DMH Prdm13 Gaba_1,#47CC1F
1422,DMH Prdm13 Gaba_2,#315b58
1423,DMH Prdm13 Gaba_2,#179949
1424,DMH Nkx2-4 Glut_1,#CC0071
1425,DMH Nkx2-4 Glut_2,#996A2E
1426,DMH Nkx2-4 Glut_2,#4200CC
1427,DMH Nkx2-4 Glut_2,#B0FF73
1428,DMH Nkx2-4 Glut_2,#459949
1429,DMH Nkx2-4 Glut_2,#FF7374
1430,MEA-BST Gal Avp Gaba,#FCFF00
1431,MEA-BST Gal Avp Gaba,#FF4400
1432,SI-MA-NDB Ebf1 Bnc2 Gaba_1,#26FFDA
1433,SI-MA-NDB Ebf1 Bnc2 Gaba_1,#456899
1434,SI-MA-NDB Ebf1 Bnc2 Gaba_1,#1FCACC
1435,SI-MA-NDB Ebf1 Bnc2 Gaba_1,#174799
1436,SI-MA-NDB Ebf1 Bnc2 Gaba_1,#CC008D
1437,SI-MA-NDB Ebf1 Bnc2 Gaba_1,#5CABCC
1438,SI-MA-NDB Ebf1 Bnc2 Gaba_2,#459959
1439,SI-MA-NDB Ebf1 Bnc2 Gaba_2,#3D4DCC
1440,SI-MA-NDB Ebf1 Bnc2 Gaba_2,#998C00
1441,SI-MA-NDB Ebf1 Bnc2 Gaba_2,#005000
1442,CEA-AAA-BST Six3 Cyp26b1 Gaba_1,#81f493
1443,CEA-AAA-BST Six3 Cyp26b1 Gaba_1,#2E7099
1444,CEA-AAA-BST Six3 Cyp26b1 Gaba_1,#56992E
1445,CEA-AAA-BST Six3 Cyp26b1 Gaba_1,#003FCC
1446,CEA-AAA-BST Six3 Cyp26b1 Gaba_1,#d834c5
1447,CEA-AAA-BST Six3 Cyp26b1 Gaba_2,#99CC3D
1448,CEA-AAA-BST Six3 Cyp26b1 Gaba_2,#FF2F00
1449,CEA-AAA-BST Six3 Cyp26b1 Gaba_2,#fffb8c
1450,CEA-AAA-BST Six3 Cyp26b1 Gaba_2,#b72187
1451,CEA-AAA-BST Six3 Cyp26b1 Gaba_2,#739600
1452,CEA-AAA-BST Six3 Cyp26b1 Gaba_3,#BC0000
1453,CEA-AAA-BST Six3 Cyp26b1 Gaba_3,#26FF3B
1454,CEA-AAA-BST Six3 Cyp26b1 Gaba_3,#00FF29
1455,CEA-AAA-BST Six3 Cyp26b1 Gaba_3,#CC7000
1456,CEA-AAA-BST Six3 Cyp26b1 Gaba_3,#FFEB73
1457,CEA-AAA-BST Six3 Cyp26b1 Gaba_4,#DC2600
1458,CEA-AAA-BST Six3 Cyp26b1 Gaba_4,#2E998A
1459,CEA-AAA-BST Six3 Cyp26b1 Gaba_4,#0c4f2a
1460,CEA-AAA-BST Six3 Cyp26b1 Gaba_5,#459972
1461,CEA-AAA-BST Six3 Cyp26b1 Gaba_5,#457A99
1462,AAA-BST Six3 Meis2 Gaba_1,#73D200
1463,AAA-BST Six3 Meis2 Gaba_1,#456599
1464,AAA-BST Six3 Meis2 Gaba_1,#B17300
1465,AAA-BST Six3 Meis2 Gaba_1,#e84aae
1466,AAA-BST Six3 Meis2 Gaba_1,#00FF69
1467,AAA-BST Six3 Meis2 Gaba_1,#00FFDA
1468,AAA-BST Six3 Meis2 Gaba_1,#FF0076
1469,AAA-BST Six3 Meis2 Gaba_2,#631799
1470,AAA-BST Six3 Meis2 Gaba_2,#479945
1471,AAA-BST Six3 Meis2 Gaba_2,#BACC00
1472,AAA-BST Six3 Meis2 Gaba_2,#895174
1473,AAA-BST Six3 Meis2 Gaba_2,#f2aef9
1474,AAA-BST Six3 Meis2 Gaba_2,#859945
1475,AAA-BST Six3 Meis2 Gaba_2,#249917
1476,AAA-BST Six3 Meis2 Gaba_2,#42dd45
1477,AAA-BST Six3 Meis2 Gaba_2,#EAFF00
1478,AAA-BST Six3 Meis2 Gaba_2,#A0FF4D
1479,AAA-BST Six3 Meis2 Gaba_2,#73BD00
1480,AAA-BST Six3 Meis2 Gaba_3,#79CC1F
1481,AAA-BST Six3 Meis2 Gaba_3,#2F0000
1482,AAA-BST Six3 Meis2 Gaba_3,#882600
1483,AAA-BST Six3 Meis2 Gaba_3,#CC001F
1484,AAA-BST Six3 Meis2 Gaba_3,#CCB900
1485,AAA-BST Six3 Meis2 Gaba_5,#1F52CC
1486,AAA-BST Six3 Meis2 Gaba_5,#3DCC81
1487,AAA-BST Six3 Meis2 Gaba_6,#744599
1488,AAA-BST Six3 Meis2 Gaba_8,#659945
1489,AAA-BST Six3 Meis2 Gaba_8,#5b137f
1490,ACB-BST-FS D1 Gaba_1,#1F67CC
1491,ACB-BST-FS D1 Gaba_1,#FF000C
1492,ACB-BST-FS D1 Gaba_1,#911FCC
1493,ACB-BST-FS D1 Gaba_2,#73FF76
1494,ACB-BST-FS D1 Gaba_2,#FF8B00
1495,ACB-BST-FS D1 Gaba_2,#1F92CC
1496,ACB-BST-FS D1 Gaba_2,#844599
1497,ACB-BST-FS D1 Gaba_2,#FF0033
1498,ACB-BST-FS D1 Gaba_2,#179945
1499,ACB-BST-FS D1 Gaba_2,#fcbd00
1500,ACB-BST-FS D1 Gaba_2,#5CB1CC
1501,CEA-AAA-BST Ebf1 Gaba_1,#CC3D97
1502,CEA-AAA-BST Ebf1 Gaba_1,#645CCC
1503,CEA-AAA-BST Ebf1 Gaba_1,#1FCC5E
1504,CEA-AAA-BST Ebf1 Gaba_1,#ebfc67
1505,CEA-AAA-BST Ebf1 Gaba_1,#5F3DCC
1506,CEA-AAA-BST Ebf1 Gaba_1,#FF2659
1507,CEA-AAA-BST Ebf1 Gaba_1,#B8CC5C
1508,CEA-AAA-BST Ebf1 Gaba_2,#CC1F23
1509,CEA-AAA-BST Ebf1 Gaba_2,#459199
1510,CEA-AAA-BST Ebf1 Gaba_2,#8D2E99
1511,CEA-AAA-BST Ebf1 Gaba_3,#d888e8
1512,CEA-AAA-BST Ebf1 Gaba_3,#99455A
1513,CEA-AAA-BST Ebf1 Gaba_3,#BE3DCC
1514,CEA-AAA-BST Ebf1 Gaba_3,#affc83
1515,CEA-AAA-BST Ebf1 Gaba_3,#810099
1516,CEA-AAA-BST Ebf1 Gaba_4,#CC0014
1517,CEA-AAA-BST Ebf1 Gaba_4,#581799
1518,CEA-AAA-BST Ebf1 Gaba_4,#5CCC87
1519,CEA-AAA-BST Ebf1 Gaba_4,#5C93CC
1520,CEA-AAA-BST Ebf1 Gaba_5,#1FCC52
1521,CEA-AAA-BST Ebf1 Gaba_5,#006299
1522,CEA-AAA-BST Ebf1 Gaba_5,#CC421F
1523,CEA-AAA-BST Ebf1 Gaba_5,#458E99
1524,CEA-AAA-BST Ebf1 Gaba_6,#179921
1525,CEA-AAA-BST Ebf1 Gaba_7,#00996B
1526,CEA-BST Crh Gaba_1,#FF26F5
1527,CEA-BST Crh Gaba_1,#FF9C00
1528,CEA-BST Crh Gaba_1,#2E8C99
1529,CEA-BST Crh Gaba_2,#999145
1530,SI-MA-NDB Six3 Meis2 Gaba_1,#FF0068
1531,SI-MA-NDB Six3 Meis2 Gaba_1,#26FFDD
1532,SI-MA-NDB Six3 Meis2 Gaba_1,#FF4DEF
1533,SI-MA-NDB Six3 Meis2 Gaba_1,#804599
1534,SI-MA-NDB Six3 Meis2 Gaba_1,#7BCC1F
1535,SI-MA-NDB Six3 Meis2 Gaba_1,#1FCC8E
1536,SI-MA-NDB Six3 Meis2 Gaba_2,#ddb256
1537,PVHd Gsc Gaba,#7ff449
1538,MEA-COA-BMA Ccdc42 Glut_1,#6A9917
1539,MEA-COA-BMA Ccdc42 Glut_1,#FFF173
1540,MEA-COA-BMA Ccdc42 Glut_1,#5F00CC
1541,MEA-COA-BMA Ccdc42 Glut_1,#1F9CCC
1542,MEA-COA-BMA Ccdc42 Glut_1,#00FF5B
1543,MEA-COA-BMA Ccdc42 Glut_1,#45994C
1544,MEA-COA-BMA Ccdc42 Glut_2,#FFAC26
1545,MEA-COA-BMA Ccdc42 Glut_3,#FF26C5
1546,MEA-COA-BMA Ccdc42 Glut_3,#FF2662
1547,MEA-COA-BMA Ccdc42 Glut_3,#99000C
1548,MEA-COA-BMA Ccdc42 Glut_3,#38FF26
1549,MEA-COA-BMA Ccdc42 Glut_3,#2E8899
1550,MEA-COA-BMA Ccdc42 Glut_4,#997745
1551,MEA-COA-BMA Ccdc42 Glut_4,#731799
1552,MEA-COA-BMA Ccdc42 Glut_4,#C8CC3D
1553,MEA-COA-BMA Ccdc42 Glut_4,#CC0090
1554,COAa-PAA-MEA Barhl2 Glut_1,#5C65CC
1555,COAa-PAA-MEA Barhl2 Glut_1,#e26d58
1556,COAa-PAA-MEA Barhl2 Glut_1,#004899
1557,COAa-PAA-MEA Barhl2 Glut_1,#CCA300
1558,COAa-PAA-MEA Barhl2 Glut_1,#5E9945
1559,COAa-PAA-MEA Barhl2 Glut_1,#99458E
1560,COAa-PAA-MEA Barhl2 Glut_1,#99CC5C
1561,COAa-PAA-MEA Barhl2 Glut_1,#C04D00
1562,COAa-PAA-MEA Barhl2 Glut_1,#990096
1563,COAa-PAA-MEA Barhl2 Glut_1,#bdfc11
1564,COAa-PAA-MEA Barhl2 Glut_2,#501FCC
1565,COAa-PAA-MEA Barhl2 Glut_2,#616e75
1566,COAa-PAA-MEA Barhl2 Glut_2,#720000
1567,COAa-PAA-MEA Barhl2 Glut_3,#a64ace
1568,COAa-PAA-MEA Barhl2 Glut_3,#99177B
1569,COAa-PAA-MEA Barhl2 Glut_3,#73CC00
1570,COAa-PAA-MEA Barhl2 Glut_3,#CCB95C
1571,COAa-PAA-MEA Barhl2 Glut_3,#1F9ACC
1572,COAa-PAA-MEA Barhl2 Glut_3,#C45CCC
1573,COAa-PAA-MEA Barhl2 Glut_4,#361FCC
1574,COAa-PAA-MEA Barhl2 Glut_4,#981FCC
1575,COAa-PAA-MEA Barhl2 Glut_4,#459951
1576,COAa-PAA-MEA Barhl2 Glut_5,#7ECC1F
1577,COAa-PAA-MEA Barhl2 Glut_5,#FF4D60
1578,COAa-PAA-MEA Barhl2 Glut_5,#26FFE3
1579,COAa-PAA-MEA Barhl2 Glut_6,#50CC3D
1580,COAa-PAA-MEA Barhl2 Glut_6,#FF26E9
1581,COAa-PAA-MEA Barhl2 Glut_6,#2E9945
1582,COAa-PAA-MEA Barhl2 Glut_7,#6F4599
1583,COAa-PAA-MEA Barhl2 Glut_7,#FFCC4D
1584,COAa-PAA-MEA Barhl2 Glut_7,#455499
1585,COAa-PAA-MEA Barhl2 Glut_7,#CC851F
1586,COAa-PAA-MEA Barhl2 Glut_7,#179992
1587,COAa-PAA-MEA Barhl2 Glut_7,#1FCC9F
1588,COAa-PAA-MEA Barhl2 Glut_7,#172C99
1589,COAa-PAA-MEA Barhl2 Glut_7,#4DFFF5
1590,COAa-PAA-MEA Barhl2 Glut_8,#990030
1591,COAa-PAA-MEA Barhl2 Glut_8,#4D5F00
1592,COAa-PAA-MEA Barhl2 Glut_8,#999245
1593,COAa-PAA-MEA Barhl2 Glut_8,#00B3CC
1594,MS-SF Bsx Glut,#CEFF00
1595,MS-SF Bsx Glut,#00FF77
1596,MS-SF Bsx Glut,#551FCC
1597,MS-SF Bsx Glut,#1D9917
1598,MS-SF Bsx Glut,#179959
1599,MS-SF Bsx Glut,#FFF64D
1600,MS-SF Bsx Glut,#4000CC
1601,MS-SF Bsx Glut,#2E2F99
1602,MS-SF Bsx Glut,#3DCC8D
1603,MS-SF Bsx Glut,#2E9994
1604,MS-SF Bsx Glut,#00FF42
1605,MS-SF Bsx Glut,#BD4D00
1606,MS-SF Bsx Glut,#A92600
1607,MS-SF Bsx Glut,#4DF500
1608,MS-SF Bsx Glut,#EDFF4D
1609,MS-SF Bsx Glut,#26FF7D
1610,MS-SF Bsx Glut,#00FFEB
1611,MS-SF Bsx Glut,#7E9945
1612,MS-SF Bsx Glut,#00CC0B
1613,PVpo-VMPO-SFO Tbr1 Glut_1,#00FF18
1614,PVpo-VMPO-SFO Tbr1 Glut_1,#265800
1615,PVpo-VMPO-SFO Tbr1 Glut_1,#991753
1616,PVpo-VMPO-SFO Tbr1 Glut_1,#FF26E6
1617,PVpo-VMPO-SFO Tbr1 Glut_1,#4DFF66
1618,PVpo-VMPO-SFO Tbr1 Glut_1,#CC5CB5
1619,PVpo-VMPO-SFO Tbr1 Glut_2,#CC004F
1620,PVpo-VMPO-SFO Tbr1 Glut_2,#4F3DCC
1621,PVpo-VMPO-SFO Tbr1 Glut_2,#CC0700
1622,PVpo-VMPO-SFO Tbr1 Glut_2,#369917
1623,PVpo-VMPO-SFO Tbr1 Glut_2,#5B4599
1624,PVpo-VMPO-SFO Tbr1 Glut_3,#CC491F
1625,PVpo-VMPO-SFO Tbr1 Glut_3,#26DF00
1626,PVpo-VMPO-SFO Tbr1 Glut_3,#2E3B99
1627,PVpo-VMPO-SFO Tbr1 Glut_3,#00FF54
1628,PVpo-VMPO-SFO Tbr1 Glut_3,#48FF00
1629,PVpo-VMPO-SFO Tbr1 Glut_3,#CC661F
1630,PVpo-VMPO-SFO Tbr1 Glut_3,#695CCC
1631,PVpo-VMPO-SFO Tbr1 Glut_3,#FF2698
1632,PVpo-VMPO-SFO Tbr1 Glut_4,#992E55
1633,PVpo-VMPO-SFO Tbr1 Glut_4,#FF4D51
1634,PVpo-VMPO-SFO Tbr1 Glut_4,#179599
1635,PVpo-VMPO-SFO Tbr1 Glut_4,#90CC00
1636,PVpo-VMPO-SFO Tbr1 Glut_5,#AAFF73
1637,PVpo-VMPO-SFO Tbr1 Glut_5,#772E99
1638,PVpo-VMPO-SFO Tbr1 Glut_5,#17996E
1639,PVpo-VMPO-SFO Tbr1 Glut_5,#35992E
1640,SI-MPO-LPO Lhx8 Gaba_1,#FF8873
1641,SI-MPO-LPO Lhx8 Gaba_1,#CC5A1F
1642,SI-MPO-LPO Lhx8 Gaba_1,#73FFBD
1643,SI-MPO-LPO Lhx8 Gaba_1,#F4FF00
