EC,Cof_ID
1.14.14.1,HEA
1.14.14.1,FAD
1.14.14.1,FMN
1.14.14.1,NAD
1.14.14.10,FMN
1.14.14.10,NAD
1.14.14.100,HEA
1.14.14.101,HEA
1.14.14.102,HEA
1.14.14.103,HEA
1.14.14.104,HEA
1.14.14.105,HEA
1.14.14.105,FAD
1.14.14.105,FMN
1.14.14.106,HEA
1.14.14.107,HEA
1.14.14.108,FAD
1.14.14.108,FMN
1.14.14.109,HEA
1.14.14.11,FAD
1.14.14.11,FMN
1.14.14.110,HEA
1.14.14.113,HEA
1.14.14.114,HEA
1.14.14.115,HEA
1.14.14.116,HEA
1.14.14.119,HEA
1.14.14.12,FAD
1.14.14.12,FMN
1.14.14.120,HEA
1.14.14.121,HEA
1.14.14.124,HEA
1.14.14.125,HEA
1.14.14.126,HEA
1.14.14.127,HEA
1.14.14.128,HEA
1.14.14.13,FMN
1.14.14.133,HEA
1.14.14.133,FMN
1.14.14.135,HEA
1.14.14.137,HEA
1.14.14.138,HEA
1.14.14.139,HEA
1.14.14.14,HEA
1.14.14.143,HEA
1.14.14.143,FAD
1.14.14.143,FMN
1.14.14.144,HEA
1.14.14.144,FAD
1.14.14.144,FMN
1.14.14.145,HEA
1.14.14.145,FAD
1.14.14.145,FMN
1.14.14.147,HEA
1.14.14.148,HEA
1.14.14.149,HEA
1.14.14.15,FAD
1.14.14.150,HEA
1.14.14.151,HEA
1.14.14.153,HEA
1.14.14.154,HEA
1.14.14.155,FMN
1.14.14.157,HEA
1.14.14.158,HEA
1.14.14.159,HEA
1.14.14.16,HEA
1.14.14.16,NAD
1.14.14.160,HEA
1.14.14.161,HEA
1.14.14.162,HEA
1.14.14.164,HEA
1.14.14.165,HEA
1.14.14.166,HEA
1.14.14.167,HEA
1.14.14.168,HEA
1.14.14.169,HEA
1.14.14.17,HEA
1.14.14.17,FAD
1.14.14.170,HEA
1.14.14.18,ASC
1.14.14.18,HEA
1.14.14.18,NAD
1.14.14.19,HEA
1.14.14.20,FAD
1.14.14.20,FMN
1.14.14.20,NAD
1.14.14.21,FAD
1.14.14.21,FMN
1.14.14.21,NAD
1.14.14.22,FMN
1.14.14.22,NAD
1.14.14.23,HEA
1.14.14.24,HEA
1.14.14.25,HEA
1.14.14.27,FAD
1.14.14.28,FMN
1.14.14.29,HEA
1.14.14.3,FAD
1.14.14.3,FMN
1.14.14.30,FAD
1.14.14.30,FMN
1.14.14.32,HEA
1.14.14.33,FMN
1.14.14.34,FMN
1.14.14.35,FMN
1.14.14.36,HEA
1.14.14.37,NAD
1.14.14.40,HEA
1.14.14.41,HEA
1.14.14.42,HEA
1.14.14.44,HEA
1.14.14.45,HEA
1.14.14.47,THF
1.14.14.47,H4B
1.14.14.47,HEA
1.14.14.47,FAD
1.14.14.47,FMN
1.14.14.47,NAD
1.14.14.5,FAD
1.14.14.5,FMN
1.14.14.51,HEA
1.14.14.51,FAD
1.14.14.51,FMN
1.14.14.51,NAD
1.14.14.52,HEA
1.14.14.52,NAD
1.14.14.53,HEA
1.14.14.53,NAD
1.14.14.57,HEA
1.14.14.58,HEA
1.14.14.59,HEA
1.14.14.6,FAD
1.14.14.6,FMN
1.14.14.60,HEA
1.14.14.61,HEA
1.14.14.62,HEA
1.14.14.63,HEA
1.14.14.66,HEA
1.14.14.68,HEA
1.14.14.7,FAD
1.14.14.72,HEA
1.14.14.73,HEA
1.14.14.76,HEA
1.14.14.77,HEA
1.14.14.79,HEA
1.14.14.8,FAD
1.14.14.80,HEA
1.14.14.81,HEA
1.14.14.82,HEA
1.14.14.83,HEA
1.14.14.83,FAD
1.14.14.83,FMN
1.14.14.84,HEA
1.14.14.86,HEA
1.14.14.86,FAD
1.14.14.87,HEA
1.14.14.89,HEA
1.14.14.9,FAD
1.14.14.9,FMN
1.14.14.9,NAD
1.14.14.90,HEA
1.14.14.91,HEA
1.14.14.91,NAD
1.14.14.92,FAD
1.14.14.93,HEA
1.14.14.93,FAD
1.14.14.93,FMN
1.14.14.94,HEA
1.14.14.95,HEA
1.14.14.95,FAD
1.14.14.95,NAD
1.14.14.97,HEA
1.14.14.98,HEA
1.14.14.99,HEA
1.14.14.B10,HEA
1.14.14.B11,HEA
1.14.14.B13,HEA
1.14.15.1,HEA
1.14.15.1,HEA
1.14.15.1,FAD
1.14.15.1,FMN
1.14.15.1,NAD
1.14.15.10,HEA
1.14.15.11,HEA
1.14.15.13,HEA
1.14.15.14,HEA
1.14.15.15,HEA
1.14.15.15,NAD
1.14.15.16,HEA
1.14.15.18,HEA
1.14.15.19,HEA
1.14.15.20,HEA
1.14.15.21,FAD
1.14.15.21,NAD
1.14.15.23,NAD
1.14.15.24,HEA
1.14.15.24,FAD
1.14.15.28,HEA
1.14.15.29,HEA
1.14.15.29,NAD
1.14.15.3,HEA
1.14.15.3,HEA
1.14.15.3,FAD
1.14.15.3,FMN
1.14.15.3,NAD
1.14.15.30,FAD
1.14.15.31,HEA
1.14.15.33,HEA
1.14.15.35,HEA
1.14.15.36,HEA
1.14.15.37,HEA
1.14.15.4,ASC
1.14.15.4,HEA
1.14.15.4,NAD
1.14.15.5,HEA
1.14.15.6,HEA
1.14.15.8,HEA
1.14.15.9,HEA
1.14.16.1,THF
1.14.16.1,H4B
1.14.16.1,BTN
1.14.16.2,THF
1.14.16.2,H4B
1.14.16.3,H4B
1.14.16.4,THF
1.14.16.4,H4B
1.14.16.5,THF
1.14.16.5,H4B
1.14.16.5,H4B
1.14.16.5,NAD
1.14.16.5,GSH
1.14.16.6,H4B
1.14.17.1,ASC
1.14.17.3,ASC
1.14.17.3,FAD
1.14.17.4,ASC
1.14.18.1,THF
1.14.18.1,HEA
1.14.18.10,HEA
1.14.18.10,NAD
1.14.18.11,HEA
1.14.18.11,NAD
1.14.18.2,HEA
1.14.18.2,NAD
1.14.18.3,ASC
1.14.18.3,NAD
1.14.18.4,NAD
1.14.18.6,HEA
1.14.18.7,HEA
1.14.18.8,HEA
1.14.18.8,NAD
1.14.18.9,HEA
1.14.18.9,NAD
1.14.19.1,ASC
1.14.19.1,HEA
1.14.19.1,FAD
1.14.19.1,FMN
1.14.19.1,NAD
1.14.19.10,HEA
1.14.19.12,HEA
1.14.19.16,HEA
1.14.19.17,HEA
1.14.19.17,FAD
1.14.19.17,NAD
1.14.19.18,HEA
1.14.19.19,HEA
1.14.19.20,HEA
1.14.19.20,NAD
1.14.19.21,NAD
1.14.19.22,HEA
1.14.19.22,NAD
1.14.19.24,HEA
1.14.19.25,HEA
1.14.19.26,HEA
1.14.19.29,HEA
1.14.19.3,COM
1.14.19.3,HEA
1.14.19.3,NAD
1.14.19.3,COA
1.14.19.30,B12
1.14.19.30,HEA
1.14.19.30,NAD
1.14.19.31,HEA
1.14.19.33,HEA
1.14.19.34,HEA
1.14.19.38,HEA
1.14.19.4,HEA
1.14.19.44,HEA
1.14.19.47,HEA
1.14.19.49,FAD
1.14.19.5,HEA
1.14.19.5,NAD
1.14.19.51,HEA
1.14.19.53,HEA
1.14.19.54,HEA
1.14.19.55,FAD
1.14.19.56,FAD
1.14.19.57,FAD
1.14.19.58,FAD
1.14.19.59,FAD
1.14.19.6,HEA
1.14.19.62,HEA
1.14.19.64,HEA
1.14.19.64,FAD
1.14.19.64,FMN
1.14.19.65,HEA
1.14.19.65,FAD
1.14.19.65,FMN
1.14.19.66,HEA
1.14.19.67,HEA
1.14.19.68,HEA
1.14.19.69,HEA
1.14.19.7,FAD
1.14.19.7,FMN
1.14.19.7,NAD
1.14.19.70,HEA
1.14.19.71,HEA
1.14.19.72,HEA
1.14.19.74,HEA
1.14.19.76,HEA
1.14.19.8,HEA
1.14.19.9,FAD
1.14.19.9,NAD
1.14.19.B7,FAD
1.14.20.13,ASC
1.14.20.5,ASC
1.14.20.6,ASC
1.14.21.1,HEA
1.14.21.1,FAD
1.14.21.1,FMN
1.14.21.1,NAD
1.14.21.10,HEA
1.14.21.11,HEA
1.14.21.2,HEA
1.14.21.2,FAD
1.14.21.2,FMN
1.14.21.2,NAD
1.14.21.3,HEA
1.14.21.3,NAD
1.14.21.4,HEA
1.14.21.4,NAD
1.14.21.5,HEA
1.14.21.5,NAD
1.14.21.6,FAD
1.14.21.6,NAD
1.14.21.7,HEA
1.14.21.7,NAD
1.14.21.9,HEA
1.14.99.1,HEA
1.14.99.10,HEA
1.14.99.14,HEA
1.14.99.14,NAD
1.14.99.15,HEA
1.14.99.15,FMN
1.14.99.15,NAD
1.14.99.19,HEA
1.14.99.19,NAD
1.14.99.2,NAD
1.14.99.20,NAD
1.14.99.21,ASC
1.14.99.21,FAD
1.14.99.21,FMN
1.14.99.21,NAD
1.14.99.22,HEA
1.14.99.22,HEA
1.14.99.22,NAD
1.14.99.24,HEA
1.14.99.24,FAD
1.14.99.24,FAD
1.14.99.24,FMN
1.14.99.24,NAD
1.14.99.26,NAD
1.14.99.28,HEA
1.14.99.29,NAD
1.14.99.3,NAD
1.14.99.31,NAD
1.14.99.32,NAD
1.14.99.34,FAD
1.14.99.34,NAD
1.14.99.37,HEA
1.14.99.39,HEA
1.14.99.4,HEA
1.14.99.40,NAD
1.14.99.45,HEA
1.14.99.46,FAD
1.14.99.46,FMN
1.14.99.49,HEA
1.14.99.57,HEA
1.14.99.58,HEA
1.14.99.61,HEA
1.14.99.62,HEA
1.14.99.63,HEA
1.14.99.66,FAD
1.14.99.7,FAD
1.14.99.9,HEA
1.14.99.9,NAD
1.14.99.B1,HEA
1.14.99.B1,NAD
1.15.1.2,HEA
1.16.1.1,FAD
1.16.1.1,NAD
1.16.1.10,FMN
1.16.1.10,NAD
1.16.1.2,NAD
1.16.1.3,FAD
1.16.1.3,FAD
1.16.1.3,FMN
1.16.1.3,NAD
1.16.1.4,FAD
1.16.1.4,FAD
1.16.1.4,FMN
1.16.1.4,NAD
1.16.1.5,FAD
1.16.1.5,FAD
1.16.1.5,FMN
1.16.1.5,NAD
1.16.1.6,FAD
1.16.1.6,FAD
1.16.1.6,FMN
1.16.1.6,NAD
1.16.1.7,FAD
1.16.1.7,NAD
1.16.1.8,SAM
1.16.1.8,FAD
1.16.1.8,FAD
1.16.1.8,FMN
1.16.1.8,FMN
1.16.1.8,NAD
1.16.1.9,FAD
1.16.1.9,NAD
1.16.3.3,HEA
1.16.5.1,ASC
1.16.5.1,HEA
1.16.8.1,FAD
1.16.8.1,FMN
1.16.9.1,HEA
1.17.1.1,NAD
1.17.1.1,PLP
1.17.1.10,NAD
1.17.1.11,FMN
1.17.1.11,NAD
1.17.1.2,NAD
1.17.1.3,NAD
1.17.1.4,MGD
1.17.1.4,MGD
1.17.1.4,HEA
1.17.1.4,FAD
1.17.1.4,FAD
1.17.1.4,FMN
1.17.1.4,NAD
1.17.1.5,MGD
1.17.1.5,FAD
1.17.1.5,FAD
1.17.1.5,NAD
1.17.1.8,FMN
1.17.1.8,NAD
1.17.1.9,MGD
1.17.1.9,FMN
1.17.1.9,NAD
1.17.2.1,MGD
1.17.2.1,HEA
1.17.2.2,HEA
1.17.3.2,MGD
1.17.3.2,MGD
1.17.3.2,FAD
1.17.3.2,FAD
1.17.3.2,NAD
1.17.3.3,MGD
1.17.3.3,FAD
1.17.4.1,B12
1.17.4.1,FMN
1.17.4.2,B12
1.17.4.2,SAM
1.17.4.2,LPA
1.17.5.1,MGD
1.17.5.2,UQ1
1.17.5.3,MQ7
1.17.5.3,MGD
1.17.5.3,HEA
1.17.7.2,FAD
1.17.7.4,FAD
1.17.7.4,NAD
1.17.8.1,FAD
1.17.9.1,MQ7
1.17.9.1,HEA
1.17.9.1,FAD
1.17.9.1,NAD
1.17.98.2,SAM
1.17.98.3,MGD
1.17.98.3,FAD
1.17.99.1,MQ7
1.17.99.1,HEA
1.17.99.1,FAD
1.17.99.1,NAD
1.17.99.2,MGD
1.17.99.2,MGD
1.17.99.2,HEA
1.17.99.3,COM
1.17.99.3,FAD
1.17.99.3,FMN
1.17.99.3,COA
1.17.99.5,FAD
1.17.99.6,B12
1.17.99.7,MGD
1.17.99.8,FAD
1.18.1.1,FAD
1.18.1.1,FAD
1.18.1.1,FMN
1.18.1.1,NAD
1.18.1.2,FAD
1.18.1.2,FAD
1.18.1.2,FMN
1.18.1.2,NAD
1.18.1.3,FAD
1.18.1.3,NAD
1.18.1.4,FAD
1.18.1.4,FAD
1.18.1.4,FMN
1.18.1.4,NAD
1.18.1.5,FAD
1.18.1.5,NAD
1.18.1.6,FAD
1.18.1.6,NAD
1.18.1.7,FAD
1.18.1.7,NAD
1.18.1.8,HEA
1.18.1.8,FAD
1.18.1.8,FMN
1.18.1.8,NAD
1.19.1.1,FAD
1.19.1.1,NAD
1.2.1.10,B12
1.2.1.10,NAD
1.2.1.10,COA
1.2.1.102,NAD
1.2.1.11,NAD
1.2.1.12,NAD
1.2.1.13,NAD
1.2.1.15,NAD
1.2.1.16,NAD
1.2.1.17,B12
1.2.1.17,NAD
1.2.1.17,COA
1.2.1.18,NAD
1.2.1.18,COA
1.2.1.19,NAD
1.2.1.2,MGD
1.2.1.2,FMN
1.2.1.2,NAD
1.2.1.2,COA
1.2.1.20,NAD
1.2.1.21,NAD
1.2.1.22,NAD
1.2.1.23,NAD
1.2.1.24,NAD
1.2.1.25,B12
1.2.1.25,NAD
1.2.1.25,COA
1.2.1.26,NAD
1.2.1.27,B12
1.2.1.27,NAD
1.2.1.27,COA
1.2.1.28,NAD
1.2.1.29,NAD
1.2.1.3,NAD
1.2.1.30,NAD
1.2.1.31,NAD
1.2.1.32,NAD
1.2.1.33,NAD
1.2.1.36,FAD
1.2.1.36,FAD
1.2.1.36,NAD
1.2.1.38,NAD
1.2.1.39,NAD
1.2.1.4,NAD
1.2.1.40,NAD
1.2.1.41,NAD
1.2.1.42,NAD
1.2.1.42,COA
1.2.1.43,NAD
1.2.1.44,B12
1.2.1.44,NAD
1.2.1.44,COA
1.2.1.45,NAD
1.2.1.46,NAD
1.2.1.46,GSH
1.2.1.47,NAD
1.2.1.48,NAD
1.2.1.49,NAD
1.2.1.5,NAD
1.2.1.50,NAD
1.2.1.50,COA
1.2.1.51,TDP
1.2.1.51,FAD
1.2.1.51,NAD
1.2.1.51,COA
1.2.1.52,B12
1.2.1.52,NAD
1.2.1.52,COA
1.2.1.53,NAD
1.2.1.54,NAD
1.2.1.57,NAD
1.2.1.57,COA
1.2.1.58,TDP
1.2.1.58,TDP
1.2.1.58,FAD
1.2.1.58,NAD
1.2.1.58,COA
1.2.1.59,NAD
1.2.1.60,NAD
1.2.1.61,NAD
1.2.1.62,NAD
1.2.1.63,NAD
1.2.1.64,NAD
1.2.1.65,NAD
1.2.1.66,NAD
1.2.1.67,NAD
1.2.1.68,NAD
1.2.1.69,NAD
1.2.1.7,NAD
1.2.1.70,HEA
1.2.1.70,NAD
1.2.1.71,NAD
1.2.1.72,NAD
1.2.1.73,NAD
1.2.1.74,NAD
1.2.1.75,COM
1.2.1.75,NAD
1.2.1.75,COA
1.2.1.76,NAD
1.2.1.77,NAD
1.2.1.78,NAD
1.2.1.79,NAD
1.2.1.8,NAD
1.2.1.80,NAD
1.2.1.81,NAD
1.2.1.83,NAD
1.2.1.85,NAD
1.2.1.87,NAD
1.2.1.88,FAD
1.2.1.88,NAD
1.2.1.89,NAD
1.2.1.9,NAD
1.2.1.90,NAD
1.2.1.91,NAD
1.2.1.92,NAD
1.2.1.93,FMN
1.2.1.93,NAD
1.2.1.94,NAD
1.2.1.96,NAD
1.2.1.97,NAD
1.2.1.98,NAD
1.2.1.99,NAD
1.2.1.B29,NAD
1.2.1.B8,NAD
1.2.2.1,HEA
1.2.2.2,TDP
1.2.2.2,FAD
1.2.2.4,ASC
1.2.2.4,MGD
1.2.2.4,FAD
1.2.3.1,MGD
1.2.3.1,MGD
1.2.3.1,FAD
1.2.3.1,FAD
1.2.3.1,NAD
1.2.3.13,TDP
1.2.3.13,FAD
1.2.3.3,TDP
1.2.3.3,TDP
1.2.3.3,FAD
1.2.3.4,FAD
1.2.3.6,FAD
1.2.3.6,COA
1.2.3.7,HEA
1.2.3.7,HEA
1.2.3.7,FAD
1.2.3.8,MGD
1.2.4.1,TDP
1.2.4.1,TDP
1.2.4.1,NAD
1.2.4.1 ,LPA
1.2.4.2,TDP
1.2.4.2,TDP
1.2.4.2,LPA
1.2.4.2,LPA
1.2.4.2,FAD
1.2.4.2,NAD
1.2.4.4,B12
1.2.4.4,TDP
1.2.4.4,TDP
1.2.4.4,LPA
1.2.4.4,FAD
1.2.4.4,NAD
1.2.5.1,UQ1
1.2.5.1,TDP
1.2.5.1,FAD
1.2.5.2,HEA
1.2.5.3,UQ1
1.2.5.3,MGD
1.2.5.3,FAD
1.2.5.3,NAD
1.2.7.1,B12
1.2.7.1,TDP
1.2.7.1,TDP
1.2.7.1,FAD
1.2.7.1,FMN
1.2.7.1,COA
1.2.7.10,TDP
1.2.7.11,TDP
1.2.7.2,COA
1.2.7.3,TDP
1.2.7.3,COA
1.2.7.4,MGD
1.2.7.4,FAD
1.2.7.5,MGD
1.2.7.6,MGD
1.2.7.7,B12
1.2.7.7,MGD
1.2.7.7,COA
1.2.7.8,TDP
1.2.7.8,COA
1.2.98.1,NAD
1.2.99.2,FAD
1.2.99.3,PQQ
1.2.99.6,MGD
1.2.99.6,FAD
1.2.99.8,MGD
1.2.99.8,FAD
1.2.99.9,MGD
1.2.99.9,FAD
1.20.1.1,NAD
1.20.2.1,HEA
1.20.4.1,GSH
1.20.4.2,GSH
1.20.9.1,MGD
1.20.98.1,MGD
1.20.99.1,HEA
1.21.1.1,FAD
1.21.1.1,FMN
1.21.1.1,NAD
1.21.1.2,B12
1.21.1.2,NAD
1.21.3.3,FAD
1.21.3.7,FAD
1.21.3.8,FAD
1.21.4.1,NAD
1.21.4.3,NAD
1.21.4.4,NAD
1.21.98.2,HEA
1.21.98.2,FAD
1.21.98.3,B12
1.21.98.3,SAM
1.21.99.1,FAD
1.21.99.4,GSH
1.21.99.5,B12
1.21.99.5,MQ7
1.22.1.1,FAD
1.22.1.1,FMN
1.22.1.1,NAD
1.23.5.1,ASC
1.3.1.1,NAD
1.3.1.10,FAD
1.3.1.10,FMN
1.3.1.10,NAD
1.3.1.10,PNS
1.3.1.100,FMN
1.3.1.100,NAD
1.3.1.101,FAD
1.3.1.101,NAD
1.3.1.102,NAD
1.3.1.105,FAD
1.3.1.105,NAD
1.3.1.106,NAD
1.3.1.107,NAD
1.3.1.108,FAD
1.3.1.108,FMN
1.3.1.109,FAD
1.3.1.109,NAD
1.3.1.11,NAD
1.3.1.110,FAD
1.3.1.111,NAD
1.3.1.112,NAD
1.3.1.114,FAD
1.3.1.115,FAD
1.3.1.116,FAD
1.3.1.116,FMN
1.3.1.116,NAD
1.3.1.117,NAD
1.3.1.118,NAD
1.3.1.119,NAD
1.3.1.12,NAD
1.3.1.120,NAD
1.3.1.13,NAD
1.3.1.14,FAD
1.3.1.14,FAD
1.3.1.14,FMN
1.3.1.14,FMN
1.3.1.14,NAD
1.3.1.15,FAD
1.3.1.15,FAD
1.3.1.15,FMN
1.3.1.15,NAD
1.3.1.16,NAD
1.3.1.17,NAD
1.3.1.18,NAD
1.3.1.19,NAD
1.3.1.2,FAD
1.3.1.2,FMN
1.3.1.2,NAD
1.3.1.20,NAD
1.3.1.21,NAD
1.3.1.22,UQ1
1.3.1.22,NAD
1.3.1.24,NAD
1.3.1.25,B12
1.3.1.25,NAD
1.3.1.26,NAD
1.3.1.27,FAD
1.3.1.27,NAD
1.3.1.28,NAD
1.3.1.29,NAD
1.3.1.3,NAD
1.3.1.30,NAD
1.3.1.31,FAD
1.3.1.31,FAD
1.3.1.31,FMN
1.3.1.31,NAD
1.3.1.32,NAD
1.3.1.33,NAD
1.3.1.34,FAD
1.3.1.34,FAD
1.3.1.34,FMN
1.3.1.34,FMN
1.3.1.34,NAD
1.3.1.35,NAD
1.3.1.36,NAD
1.3.1.37,NAD
1.3.1.38,NAD
1.3.1.39,NAD
1.3.1.4,NAD
1.3.1.40,NAD
1.3.1.41,NAD
1.3.1.42,FAD
1.3.1.42,FMN
1.3.1.42,NAD
1.3.1.43,NAD
1.3.1.44,FAD
1.3.1.44,FMN
1.3.1.44,NAD
1.3.1.45,NAD
1.3.1.46,NAD
1.3.1.47,NAD
1.3.1.48,NAD
1.3.1.49,NAD
1.3.1.5,NAD
1.3.1.51,NAD
1.3.1.52,FAD
1.3.1.52,NAD
1.3.1.53,NAD
1.3.1.54,NAD
1.3.1.56,NAD
1.3.1.57,NAD
1.3.1.58,NAD
1.3.1.6,H4B
1.3.1.6,HEA
1.3.1.6,FAD
1.3.1.6,FMN
1.3.1.6,NAD
1.3.1.60,NAD
1.3.1.62,NAD
1.3.1.63,NAD
1.3.1.64,NAD
1.3.1.65,NAD
1.3.1.66,NAD
1.3.1.67,NAD
1.3.1.68,NAD
1.3.1.69,NAD
1.3.1.7,NAD
1.3.1.70,NAD
1.3.1.71,NAD
1.3.1.72,FAD
1.3.1.72,NAD
1.3.1.73,NAD
1.3.1.74,NAD
1.3.1.75,NAD
1.3.1.76,NAD
1.3.1.77,NAD
1.3.1.78,NAD
1.3.1.79,NAD
1.3.1.8,FMN
1.3.1.8,NAD
1.3.1.80,NAD
1.3.1.81,NAD
1.3.1.82,NAD
1.3.1.83,FAD
1.3.1.83,NAD
1.3.1.84,NAD
1.3.1.85,NAD
1.3.1.86,FAD
1.3.1.86,NAD
1.3.1.88,FAD
1.3.1.9,FMN
1.3.1.9,NAD
1.3.1.91,FAD
1.3.1.91,FMN
1.3.1.91,NAD
1.3.1.92,NAD
1.3.1.95,FAD
1.3.1.95,FMN
1.3.1.95,NAD
1.3.1.96,NAD
1.3.1.98,FAD
1.3.1.98,NAD
1.3.1.99,NAD
1.3.2.3,HEA
1.3.2.3,FAD
1.3.3.1,FAD
1.3.3.1,FMN
1.3.3.10,HEA
1.3.3.12,FAD
1.3.3.12,FAD
1.3.3.12,FMN
1.3.3.15,FAD
1.3.3.3,NAD
1.3.3.4,FAD
1.3.3.4,FMN
1.3.3.6,FAD
1.3.3.7,FAD
1.3.3.7,FMN
1.3.3.8,FAD
1.3.3.9,HEA
1.3.3.9,NAD
1.3.5.1,UQ1
1.3.5.1,UQ1
1.3.5.1,HEA
1.3.5.1,FAD
1.3.5.2,UQ1
1.3.5.2,FAD
1.3.5.2,FMN
1.3.5.2,NAD
1.3.5.3,FMN
1.3.5.4,MQ7
1.3.5.4,HEA
1.3.5.4,FAD
1.3.5.5,UQ1
1.3.5.5,FAD
1.3.5.6,FAD
1.3.7.1,B12
1.3.7.11,FAD
1.3.7.12,NAD
1.3.7.13,FAD
1.3.7.15,FMN
1.3.7.2,NAD
1.3.7.3,NAD
1.3.7.8,FAD
1.3.7.9,MGD
1.3.7.9,FAD
1.3.8.1,FAD
1.3.8.1,FMN
1.3.8.1,NAD
1.3.8.10,FAD
1.3.8.11,FAD
1.3.8.12,FAD
1.3.8.13,FAD
1.3.8.14,FAD
1.3.8.2,FAD
1.3.8.3,FAD
1.3.8.4,FAD
1.3.8.5,FAD
1.3.8.6,FAD
1.3.8.7,FAD
1.3.8.8,FAD
1.3.8.9,FAD
1.3.98.1,UQ1
1.3.98.1,FAD
1.3.98.1,FMN
1.3.98.3,SAM
1.3.98.3,HEA
1.3.98.3,NAD
1.3.98.5,HEA
1.3.98.6,SAM
1.3.99.1,HEA
1.3.99.1,FAD
1.3.99.10,FAD
1.3.99.12,FAD
1.3.99.13,FAD
1.3.99.16,MGD
1.3.99.17,MGD
1.3.99.17,FAD
1.3.99.18,FAD
1.3.99.19,FAD
1.3.99.2,FAD
1.3.99.21,FAD
1.3.99.22,SAM
1.3.99.23,FAD
1.3.99.23,NAD
1.3.99.24,FAD
1.3.99.24,FMN
1.3.99.27,FAD
1.3.99.28,FAD
1.3.99.3,FAD
1.3.99.31,FAD
1.3.99.32,FAD
1.3.99.33,FAD
1.3.99.33,FMN
1.3.99.37,FAD
1.3.99.38,FAD
1.3.99.4,FAD
1.3.99.5,FAD
1.3.99.5,NAD
1.3.99.6,NAD
1.3.99.7,FAD
1.3.99.8,FAD
1.3.99.B12,FAD
1.3.99.B2,FAD
1.4.1.1,NAD
1.4.1.10,NAD
1.4.1.11,NAD
1.4.1.12,NAD
1.4.1.12,PLP
1.4.1.13,FAD
1.4.1.13,FAD
1.4.1.13,FMN
1.4.1.13,FMN
1.4.1.13,NAD
1.4.1.14,FAD
1.4.1.14,FAD
1.4.1.14,FMN
1.4.1.14,FMN
1.4.1.14,NAD
1.4.1.15,NAD
1.4.1.16,NAD
1.4.1.17,NAD
1.4.1.18,NAD
1.4.1.19,NAD
1.4.1.2,NAD
1.4.1.20,NAD
1.4.1.21,NAD
1.4.1.23,NAD
1.4.1.24,NAD
1.4.1.3,NAD
1.4.1.4,NAD
1.4.1.5,FAD
1.4.1.5,NAD
1.4.1.7,NAD
1.4.1.8,NAD
1.4.1.9,NAD
1.4.1.B2,NAD
1.4.1.B4,NAD
1.4.1.B5,NAD
1.4.3.1,FAD
1.4.3.1,FAD
1.4.3.1,FMN
1.4.3.10,FAD
1.4.3.11,FAD
1.4.3.12,FAD
1.4.3.13,TP7
1.4.3.13,TPQ
1.4.3.14,FAD
1.4.3.15,FAD
1.4.3.16,FAD
1.4.3.19,FAD
1.4.3.2,FAD
1.4.3.2,FAD
1.4.3.2,FMN
1.4.3.21,TP7
1.4.3.21,TPQ
1.4.3.21,FAD
1.4.3.21,PLP
1.4.3.22,TP7
1.4.3.22,TPQ
1.4.3.22,FAD
1.4.3.22,PLP
1.4.3.23,FAD
1.4.3.24,FAD
1.4.3.25,FAD
1.4.3.3,FAD
1.4.3.4,FAD
1.4.3.5,FAD
1.4.3.5,FAD
1.4.3.5,FMN
1.4.3.7,FAD
1.4.4.2,LPA
1.4.4.2,PLP
1.4.5.1,UQ1
1.4.5.1,FAD
1.4.7.1,FAD
1.4.7.1,FAD
1.4.7.1,FMN
1.4.9.1,HEA
1.4.9.2,HEA
1.4.99.1,FAD
1.4.99.3,PQQ
1.4.99.3,TRQ
1.4.99.5,FAD
1.4.99.6,FAD
1.4.99.6,NAD
1.4.99.B3,FAD
1.4.99.B4,FAD
1.5.1.1,NAD
1.5.1.10,NAD
1.5.1.11,NAD
1.5.1.12,NAD
1.5.1.15,FAD
1.5.1.15,NAD
1.5.1.16,NAD
1.5.1.17,NAD
1.5.1.18,NAD
1.5.1.19,NAD
1.5.1.2,NAD
1.5.1.20,HEA
1.5.1.20,FAD
1.5.1.20,FAD
1.5.1.20,FMN
1.5.1.20,NAD
1.5.1.21,NAD
1.5.1.22,NAD
1.5.1.23,NAD
1.5.1.24,NAD
1.5.1.25,NAD
1.5.1.26,NAD
1.5.1.27,NAD
1.5.1.28,NAD
1.5.1.29,FAD
1.5.1.29,FMN
1.5.1.29,NAD
1.5.1.3,NAD
1.5.1.30,FAD
1.5.1.30,FMN
1.5.1.30,NAD
1.5.1.31,NAD
1.5.1.32,NAD
1.5.1.33,NAD
1.5.1.34,FAD
1.5.1.34,FMN
1.5.1.34,NAD
1.5.1.36,FAD
1.5.1.36,FMN
1.5.1.36,NAD
1.5.1.37,FAD
1.5.1.37,FMN
1.5.1.37,NAD
1.5.1.38,FMN
1.5.1.38,NAD
1.5.1.39,HEA
1.5.1.39,NAD
1.5.1.40,NAD
1.5.1.41,FMN
1.5.1.41,NAD
1.5.1.42,NAD
1.5.1.43,NAD
1.5.1.46,FMN
1.5.1.46,NAD
1.5.1.47,NAD
1.5.1.49,NAD
1.5.1.5,NAD
1.5.1.51,NAD
1.5.1.6,THF
1.5.1.6,NAD
1.5.1.7,NAD
1.5.1.8,NAD
1.5.1.9,NAD
1.5.1.B1,FAD
1.5.1.B1,FMN
1.5.1.B1,NAD
