source;target;name;kind;labels;default;binary;electrical energy;information;material;mechanical energy;spatial;sum
Car floor 1;Interior 4;ele175-626;edge;s;1;1;False;False;False;False;True;1
Car floor 1;Car operating panel;ele175-627;edge;s;1;1;False;False;False;False;True;1
Car floor 2;Car floor 1;ele175-628;edge;s;1;1;False;False;False;False;True;1
Car floor 2;Traveling cable;ele175-629;edge;s;1;1;False;False;False;False;True;1
Car floor 2;Traveling cable fixings;ele175-630;edge;s;1;1;False;False;False;False;True;1
Car floor 3;Car floor 1;ele175-631;edge;s;1;1;False;False;False;False;True;1
Car floor 4;Car Sling Component 1;ele175-632;edge;s;1;1;False;False;False;False;True;1
Car floor 4;Filler 3;ele175-633;edge;"s;ME";1;1;False;False;False;True;True;2
Car floor 4;Car floor 1;ele175-634;edge;"s;ME";1;1;False;False;False;True;True;2
Car floor 4;Car floor 5;ele175-635;edge;s;1;1;False;False;False;False;True;1
Car floor 5;Car Sling Component 1;ele175-636;edge;s;1;1;False;False;False;False;True;1
Car floor 5;Filler 3;ele175-637;edge;s;1;1;False;False;False;False;True;1
Car floor 5;Car floor 4;ele175-638;edge;s;1;1;False;False;False;False;True;1
Interior 1;Car component 1;ele175-639;edge;s;1;1;False;False;False;False;True;1
Interior 1;Car component 2;ele175-640;edge;s;1;1;False;False;False;False;True;1
Interior 1;Car component 3;ele175-641;edge;s;1;1;False;False;False;False;True;1
Interior 1;Car component 4;ele175-642;edge;s;1;1;False;False;False;False;True;1
Interior 1;Car component 5;ele175-643;edge;s;1;1;False;False;False;False;True;1
Interior 1;Car component 11;ele175-644;edge;s;1;1;False;False;False;False;True;1
Interior 1;Car component 12;ele175-645;edge;s;1;1;False;False;False;False;True;1
Interior 1;Car floor 1;ele175-646;edge;s;1;1;False;False;False;False;True;1
Interior 1;Interior 4;ele175-647;edge;s;1;1;False;False;False;False;True;1
Interior 1;Car operating panel;ele175-648;edge;s;1;1;False;False;False;False;True;1
Interior 1;Car signalization;ele175-649;edge;s;1;1;False;False;False;False;True;1
Interior 2;Car component 2;ele175-650;edge;s;1;1;False;False;False;False;True;1
Interior 2;Car component 3;ele175-651;edge;s;1;1;False;False;False;False;True;1
Interior 2;Car component 5;ele175-652;edge;s;1;1;False;False;False;False;True;1
Interior 2;Car component 10;ele175-653;edge;s;1;1;False;False;False;False;True;1
Interior 2;Car component 11;ele175-654;edge;s;1;1;False;False;False;False;True;1
Interior 2;Car component 12;ele175-655;edge;s;1;1;False;False;False;False;True;1
Interior 2;Car component 13;ele175-656;edge;s;1;1;False;False;False;False;True;1
Interior 2;Car component 14;ele175-657;edge;s;1;1;False;False;False;False;True;1
Interior 2;Car component 15;ele175-658;edge;s;1;1;False;False;False;False;True;1
Interior 2;Interior 3;ele175-659;edge;s;1;1;False;False;False;False;True;1
Interior 2;Interior 4;ele175-660;edge;s;1;1;False;False;False;False;True;1
Interior 2;Interior 5;ele175-661;edge;s;1;1;False;False;False;False;True;1
Interior 2;Car operating panel;ele175-662;edge;s;1;1;False;False;False;False;True;1
Interior 3;Car component 2;ele175-663;edge;s;1;1;False;False;False;False;True;1
Interior 3;Car component 3;ele175-664;edge;s;1;1;False;False;False;False;True;1
Interior 3;Car component 5;ele175-665;edge;s;1;1;False;False;False;False;True;1
Interior 3;Car component 10;ele175-666;edge;s;1;1;False;False;False;False;True;1
Interior 3;Car component 11;ele175-667;edge;s;1;1;False;False;False;False;True;1
Interior 3;Car component 12;ele175-668;edge;s;1;1;False;False;False;False;True;1
Interior 3;Car component 13;ele175-669;edge;s;1;1;False;False;False;False;True;1
Interior 3;Car component 15;ele175-670;edge;s;1;1;False;False;False;False;True;1
Interior 3;Interior 2;ele175-671;edge;s;1;1;False;False;False;False;True;1
Interior 3;Interior 4;ele175-672;edge;s;1;1;False;False;False;False;True;1
Interior 3;Interior 5;ele175-673;edge;s;1;1;False;False;False;False;True;1
Interior 3;Car operating panel;ele175-674;edge;s;1;1;False;False;False;False;True;1
Interior 4;Car component 2;ele175-675;edge;s;1;1;False;False;False;False;True;1
Interior 4;Car component 3;ele175-676;edge;s;1;1;False;False;False;False;True;1
Interior 4;Car component 5;ele175-677;edge;s;1;1;False;False;False;False;True;1
Interior 4;Car component 10;ele175-678;edge;s;1;1;False;False;False;False;True;1
Interior 4;Car component 12;ele175-679;edge;s;1;1;False;False;False;False;True;1
Interior 4;Car component 13;ele175-680;edge;s;1;1;False;False;False;False;True;1
Interior 4;Car floor 1;ele175-681;edge;s;1;1;False;False;False;False;True;1
Interior 4;Interior 1;ele175-682;edge;s;1;1;False;False;False;False;True;1
Interior 4;Interior 2;ele175-683;edge;s;1;1;False;False;False;False;True;1
Interior 4;Interior 3;ele175-684;edge;s;1;1;False;False;False;False;True;1
Interior 4;Interior 5;ele175-685;edge;s;1;1;False;False;False;False;True;1
Interior 4;Car operating panel;ele175-686;edge;s;1;1;False;False;False;False;True;1
Interior 5;Car component 2;ele175-687;edge;s;1;1;False;False;False;False;True;1
Interior 5;Car component 3;ele175-688;edge;s;1;1;False;False;False;False;True;1
Interior 5;Car component 5;ele175-689;edge;s;1;1;False;False;False;False;True;1
Interior 5;Car component 10;ele175-690;edge;s;1;1;False;False;False;False;True;1
Interior 5;Car component 12;ele175-691;edge;s;1;1;False;False;False;False;True;1
Interior 5;Car component 13;ele175-692;edge;s;1;1;False;False;False;False;True;1
Interior 5;Interior 2;ele175-693;edge;s;1;1;False;False;False;False;True;1
Interior 5;Interior 3;ele175-694;edge;s;1;1;False;False;False;False;True;1
Interior 5;Interior 4;ele175-695;edge;s;1;1;False;False;False;False;True;1
Interior 5;Car operating panel;ele175-696;edge;s;1;1;False;False;False;False;True;1
Car operating panel;Car Sling Component 7;ele175-697;edge;s;1;1;False;False;False;False;True;1
Car operating panel;Car component 2;ele175-698;edge;s;1;1;False;False;False;False;True;1
Car operating panel;Car component 5;ele175-699;edge;s;1;1;False;False;False;False;True;1
Car operating panel;Car component 10;ele175-700;edge;s;1;1;False;False;False;False;True;1
Car operating panel;Car component 12;ele175-701;edge;s;1;1;False;False;False;False;True;1
Car operating panel;Car component 13;ele175-702;edge;s;1;1;False;False;False;False;True;1
Car operating panel;Car component 14;ele175-703;edge;s;1;1;False;False;False;False;True;1
Car operating panel;Car component 15;ele175-704;edge;s;1;1;False;False;False;False;True;1
Car operating panel;Car floor 1;ele175-705;edge;s;1;1;False;False;False;False;True;1
Car operating panel;Interior 1;ele175-706;edge;s;1;1;False;False;False;False;True;1
Car operating panel;Interior 2;ele175-707;edge;s;1;1;False;False;False;False;True;1
Car operating panel;Interior 3;ele175-708;edge;s;1;1;False;False;False;False;True;1
Car operating panel;Interior 4;ele175-709;edge;s;1;1;False;False;False;False;True;1
Car operating panel;Interior 5;ele175-710;edge;s;1;1;False;False;False;False;True;1
Car operating panel;Bundle 3;ele175-711;edge;i;1;1;False;True;False;False;False;1
Car operating panel;Control Panel component 3;ele175-712;edge;i;1;1;False;True;False;False;False;1
Car operating panel;Control Panel component 7;ele175-713;edge;"i;EE";1;1;True;True;False;False;False;2
Car operating panel;Electrical system 12;ele175-714;edge;"i;EE;s";1;1;True;True;False;False;True;3
Car operating panel;Car signalization;ele175-715;edge;s;1;1;False;False;False;False;True;1
Toe guard;Pit (toe guard) panel;ele175-716;edge;s;1;1;False;False;False;False;True;1
Toe guard;Car Sling Component 1;ele175-717;edge;s;1;1;False;False;False;False;True;1
Traveling cable;Car floor 2;ele175-718;edge;s;1;1;False;False;False;False;True;1
Traveling cable;Traveling cable fixings;ele175-719;edge;s;1;1;False;False;False;False;True;1
Traveling cable;Bundle 3;ele175-720;edge;"i;EE";1;1;True;True;False;False;False;2
Traveling cable;Control Panel component 5;ele175-721;edge;"EE;i";1;1;True;True;False;False;False;2
Traveling cable;Control Panel component 7;ele175-722;edge;"EE;i";1;1;True;True;False;False;False;2
Traveling cable;Control Panel component 8;ele175-723;edge;EE;1;1;True;False;False;False;False;1
Traveling cable;Car electrification 1;ele175-724;edge;"EE;i";1;1;True;True;False;False;False;2
Traveling cable;Electrical system 12;ele175-725;edge;"i;EE;s";1;1;True;True;False;False;True;3
Traveling cable;Electrical system 13;ele175-726;edge;"i;EE";1;1;True;True;False;False;False;2
Traveling cable fixings;Car floor 2;ele175-727;edge;s;1;1;False;False;False;False;True;1
Traveling cable fixings;Traveling cable;ele175-728;edge;s;1;1;False;False;False;False;True;1
Traveling cable fixings;Support plate;ele175-729;edge;s;1;1;False;False;False;False;True;1
Support plate;Traveling cable fixings;ele175-730;edge;s;1;1;False;False;False;False;True;1
Support plate;Dividing beam assy;ele175-731;edge;s;1;1;False;False;False;False;True;1
Bundle 1;Bundle 2;ele175-732;edge;i;1;1;False;True;False;False;False;1
Bundle 1;Landing Door 1;ele175-733;edge;s;1;1;False;False;False;False;True;1
Bundle 2;Car & Counterweight Buffer;ele175-734;edge;i;1;1;False;True;False;False;False;1
Bundle 2;Low Top and Pit safety devices;ele175-735;edge;i;1;1;False;True;False;False;False;1
Bundle 2;Pit safety 1;ele175-736;edge;i;1;1;False;True;False;False;False;1
Bundle 2;Pit safety 2;ele175-737;edge;i;1;1;False;True;False;False;False;1
Bundle 2;Pit safety 3;ele175-738;edge;i;1;1;False;True;False;False;False;1
Bundle 2;Car Sling Component 2;ele175-739;edge;s;1;1;False;False;False;False;True;1
Bundle 2;Car Sling Component 10;ele175-740;edge;i;1;1;False;True;False;False;False;1
Bundle 2;Car Sling Component 11;ele175-741;edge;i;1;1;False;True;False;False;False;1
Bundle 2;Counterweight Sling Component 7;ele175-742;edge;i;1;1;False;True;False;False;False;1
Bundle 2;Car OSG Component 1;ele175-743;edge;i;1;1;False;True;False;False;False;1
Bundle 2;Counterweight OSG component 2;ele175-744;edge;i;1;1;False;True;False;False;False;1
Bundle 2;Car OSG Component 3;ele175-745;edge;i;1;1;False;True;False;False;False;1
Bundle 2;Counterweight OSG component 4;ele175-746;edge;i;1;1;False;True;False;False;False;1
Bundle 2;Rope termination 2;ele175-747;edge;i;1;1;False;True;False;False;False;1
Bundle 2;Pit ladder;ele175-748;edge;i;1;1;False;True;False;False;False;1
Bundle 2;Bundle 1;ele175-749;edge;i;1;1;False;True;False;False;False;1
Bundle 2;Bundle 5;ele175-750;edge;i;1;1;False;True;False;False;False;1
Bundle 2;Control Panel component 5;ele175-751;edge;i;1;1;False;True;False;False;False;1
Bundle 2;Landing Door 3;ele175-752;edge;i;1;1;False;True;False;False;False;1
Bundle 3;Car operating panel;ele175-753;edge;i;1;1;False;True;False;False;False;1
Bundle 3;Traveling cable;ele175-754;edge;"i;EE";1;1;True;True;False;False;False;2
Bundle 3;Bundle 5;ele175-755;edge;"i;EE";1;1;True;True;False;False;False;2
Bundle 3;Control Panel component 4;ele175-756;edge;i;1;1;False;True;False;False;False;1
Bundle 3;Control Panel component 5;ele175-757;edge;i;1;1;False;True;False;False;False;1
Bundle 3;Control Panel component 7;ele175-758;edge;"i;EE";1;1;True;True;False;False;False;2
Bundle 3;Control Panel component 8;ele175-759;edge;EE;1;1;True;False;False;False;False;1
Bundle 3;Landing signalization;ele175-760;edge;"i;EE";1;1;True;True;False;False;False;2
Bundle 4;Control Panel component 5;ele175-761;edge;"i;EE";1;1;True;True;False;False;False;2
Bundle 4;Control Panel component 7;ele175-762;edge;"i;EE";1;1;True;True;False;False;False;2
Bundle 4;Car signalization;ele175-763;edge;i;1;1;False;True;False;False;False;1
Bundle 5;Bundle 2;ele175-764;edge;i;1;1;False;True;False;False;False;1
Bundle 5;Bundle 3;ele175-765;edge;"i;EE";1;1;True;True;False;False;False;2
Control Panel component 1;Control Panel component 2;ele175-766;edge;"EE;s";1;1;True;False;False;False;True;2
Control Panel component 1;Electrical system 8;ele175-767;edge;"i;EE";1;1;True;True;False;False;False;2
Control Panel component 1;Electrical system 10;ele175-768;edge;"EE;s";1;1;True;False;False;False;True;2
Control Panel component 2;OSG component 7;ele175-769;edge;EE;1;1;True;False;False;False;False;1
Control Panel component 2;OSG component 8;ele175-770;edge;EE;1;1;True;False;False;False;False;1
Control Panel component 2;Control Panel component 1;ele175-771;edge;"EE;s";1;1;True;False;False;False;True;2
Control Panel component 2;Control Panel component 6;ele175-772;edge;EE;1;1;True;False;False;False;False;1
Control Panel component 2;Control Panel component 8;ele175-773;edge;EE;1;1;True;False;False;False;False;1
Control Panel component 2;Drive panel 5;ele175-774;edge;EE;1;1;True;False;False;False;False;1
Control Panel component 2;Electrical system 8;ele175-775;edge;"i;EE";1;1;True;True;False;False;False;2
Control Panel component 2;Electrical system 10;ele175-776;edge;"EE;s";1;1;True;False;False;False;True;2
Control Panel component 3;Car operating panel;ele175-777;edge;i;1;1;False;True;False;False;False;1
Control Panel component 3;Control Panel component 5;ele175-778;edge;i;1;1;False;True;False;False;False;1
Control Panel component 3;Control Panel component 9;ele175-779;edge;i;1;1;False;True;False;False;False;1
Control Panel component 3;Drive panel 3;ele175-780;edge;i;1;1;False;True;False;False;False;1
Control Panel component 3;Drive panel 7;ele175-781;edge;EE;1;1;True;False;False;False;False;1
Control Panel component 3;Electrical system 13;ele175-782;edge;"i;EE";1;1;True;True;False;False;False;2
Control Panel component 3;Landing Door 12;ele175-783;edge;s;1;1;False;False;False;False;True;1
Control Panel component 3;Car signalization;ele175-784;edge;i;1;1;False;True;False;False;False;1
Control Panel component 4;Machinery 5;ele175-785;edge;EE;1;1;True;False;False;False;False;1
Control Panel component 4;Bundle 3;ele175-786;edge;i;1;1;False;True;False;False;False;1
Control Panel component 4;Control Panel component 5;ele175-787;edge;i;1;1;False;True;False;False;False;1
Control Panel component 4;Control Panel component 6;ele175-788;edge;EE;1;1;True;False;False;False;False;1
Control Panel component 4;Drive panel 6;ele175-789;edge;"i;EE";1;1;True;True;False;False;False;2
Control Panel component 4;Electrical system 13;ele175-790;edge;"i;EE";1;1;True;True;False;False;False;2
Control Panel component 4;Landing Door 12;ele175-791;edge;s;1;1;False;False;False;False;True;1
Control Panel component 5;OSG component 7;ele175-792;edge;i;1;1;False;True;False;False;False;1
Control Panel component 5;OSG component 8;ele175-793;edge;i;1;1;False;True;False;False;False;1
Control Panel component 5;Traveling cable;ele175-794;edge;"EE;i";1;1;True;True;False;False;False;2
Control Panel component 5;Bundle 2;ele175-795;edge;i;1;1;False;True;False;False;False;1
Control Panel component 5;Bundle 3;ele175-796;edge;i;1;1;False;True;False;False;False;1
Control Panel component 5;Bundle 4;ele175-797;edge;"i;EE";1;1;True;True;False;False;False;2
Control Panel component 5;Control Panel component 3;ele175-798;edge;i;1;1;False;True;False;False;False;1
Control Panel component 5;Control Panel component 4;ele175-799;edge;i;1;1;False;True;False;False;False;1
Control Panel component 5;Control Panel component 6;ele175-800;edge;"i;EE";1;1;True;True;False;False;False;2
Control Panel component 5;Control Panel component 7;ele175-801;edge;"i;EE";1;1;True;True;False;False;False;2
Control Panel component 5;Control Panel component 8;ele175-802;edge;EE;1;1;True;False;False;False;False;1
Control Panel component 5;Control Panel component 9;ele175-803;edge;"i;EE";1;1;True;True;False;False;False;2
Control Panel component 5;Electrical system 10;ele175-804;edge;"EE;i";1;1;True;True;False;False;False;2
Control Panel component 5;Electrical system 13;ele175-805;edge;"i;EE";1;1;True;True;False;False;False;2
Control Panel component 5;Landing Door 12;ele175-806;edge;s;1;1;False;False;False;False;True;1
Control Panel component 6;Car component 15;ele175-807;edge;EE;1;1;True;False;False;False;False;1
Control Panel component 6;Control Panel component 2;ele175-808;edge;EE;1;1;True;False;False;False;False;1
Control Panel component 6;Control Panel component 4;ele175-809;edge;EE;1;1;True;False;False;False;False;1
Control Panel component 6;Control Panel component 5;ele175-810;edge;"i;EE";1;1;True;True;False;False;False;2
Control Panel component 6;Control Panel component 7;ele175-811;edge;"i;EE";1;1;True;True;False;False;False;2
Control Panel component 6;Drive panel 4;ele175-812;edge;EE;1;1;True;False;False;False;False;1
Control Panel component 6;Drive panel 5;ele175-813;edge;EE;1;1;True;False;False;False;False;1
Control Panel component 6;Drive panel 6;ele175-814;edge;EE;1;1;True;False;False;False;False;1
Control Panel component 6;Drive panel 7;ele175-815;edge;EE;1;1;True;False;False;False;False;1
Control Panel component 6;Electrical system 9;ele175-816;edge;"EE;i";1;1;True;True;False;False;False;2
Control Panel component 6;Electrical system 13;ele175-817;edge;"i;EE";1;1;True;True;False;False;False;2
Control Panel component 6;Car Door 5;ele175-818;edge;EE;1;1;True;False;False;False;False;1
Control Panel component 6;Landing Door 12;ele175-819;edge;s;1;1;False;False;False;False;True;1
Control Panel component 7;Car component 13;ele175-820;edge;"i;EE";1;1;True;True;False;False;False;2
Control Panel component 7;Car component 16;ele175-821;edge;i;1;1;False;True;False;False;False;1
Control Panel component 7;Car operating panel;ele175-822;edge;"i;EE";1;1;True;True;False;False;False;2
Control Panel component 7;Traveling cable;ele175-823;edge;"EE;i";1;1;True;True;False;False;False;2
Control Panel component 7;Bundle 3;ele175-824;edge;"i;EE";1;1;True;True;False;False;False;2
Control Panel component 7;Bundle 4;ele175-825;edge;"i;EE";1;1;True;True;False;False;False;2
Control Panel component 7;Control Panel component 5;ele175-826;edge;"i;EE";1;1;True;True;False;False;False;2
Control Panel component 7;Control Panel component 6;ele175-827;edge;"i;EE";1;1;True;True;False;False;False;2
Control Panel component 7;Control Panel component 8;ele175-828;edge;EE;1;1;True;False;False;False;False;1
Control Panel component 7;Car electrification 1;ele175-829;edge;"i;EE";1;1;True;True;False;False;False;2
Control Panel component 7;Electrical system 9;ele175-830;edge;i;1;1;False;True;False;False;False;1
Control Panel component 7;Electrical system 10;ele175-831;edge;i;1;1;False;True;False;False;False;1
Control Panel component 7;Electrical system 11;ele175-832;edge;i;1;1;False;True;False;False;False;1
Control Panel component 7;Electrical system 12;ele175-833;edge;i;1;1;False;True;False;False;False;1
Control Panel component 7;Electrical system 13;ele175-834;edge;"i;EE";1;1;True;True;False;False;False;2
Control Panel component 7;Landing Door 12;ele175-835;edge;s;1;1;False;False;False;False;True;1
Control Panel component 7;Landing signalization;ele175-836;edge;"i;EE";1;1;True;True;False;False;False;2
Control Panel component 8;Traveling cable;ele175-837;edge;EE;1;1;True;False;False;False;False;1
Control Panel component 8;Bundle 3;ele175-838;edge;EE;1;1;True;False;False;False;False;1
Control Panel component 8;Control Panel component 2;ele175-839;edge;EE;1;1;True;False;False;False;False;1
Control Panel component 8;Control Panel component 5;ele175-840;edge;EE;1;1;True;False;False;False;False;1
Control Panel component 8;Control Panel component 7;ele175-841;edge;EE;1;1;True;False;False;False;False;1
Control Panel component 8;Control Panel component 9;ele175-842;edge;EE;1;1;True;False;False;False;False;1
Control Panel component 8;Car electrification 1;ele175-843;edge;EE;1;1;True;False;False;False;False;1
Control Panel component 8;Drive panel 3;ele175-844;edge;EE;1;1;True;False;False;False;False;1
Control Panel component 8;Electrical system 10;ele175-845;edge;EE;1;1;True;False;False;False;False;1
Control Panel component 8;Electrical system 13;ele175-846;edge;"i;EE";1;1;True;True;False;False;False;2
Control Panel component 8;Landing Door 12;ele175-847;edge;s;1;1;False;False;False;False;True;1
Control Panel component 9;Control Panel component 3;ele175-848;edge;i;1;1;False;True;False;False;False;1
Control Panel component 9;Control Panel component 5;ele175-849;edge;"i;EE";1;1;True;True;False;False;False;2
Control Panel component 9;Control Panel component 8;ele175-850;edge;EE;1;1;True;False;False;False;False;1
Control Panel component 9;Electrical system 13;ele175-851;edge;"i;EE";1;1;True;True;False;False;False;2
Control Panel component 9;Car Door 8;ele175-852;edge;s;1;1;False;False;False;False;True;1
Control Panel component 9;Landing Door 12;ele175-853;edge;s;1;1;False;False;False;False;True;1
Control Panel component 9;Landing Door 15;ele175-854;edge;s;1;1;False;False;False;False;True;1
Control Panel component 10;Electrical system 13;ele175-855;edge;"i;EE";1;1;True;True;False;False;False;2
Control Panel component 10;Landing Door 12;ele175-856;edge;s;1;1;False;False;False;False;True;1
Control Panel component 10;Car signalization;ele175-857;edge;"i;EE";1;1;True;True;False;False;False;2
Control Panel component 10;Landing signalization;ele175-858;edge;"i;EE";1;1;True;True;False;False;False;2
Car electrification 1;Car component 14;ele175-859;edge;s;1;1;False;False;False;False;True;1
Car electrification 1;Car component 19;ele175-860;edge;EE;1;1;True;False;False;False;False;1
Car electrification 1;Traveling cable;ele175-861;edge;"EE;i";1;1;True;True;False;False;False;2
Car electrification 1;Control Panel component 7;ele175-862;edge;"i;EE";1;1;True;True;False;False;False;2
Car electrification 1;Control Panel component 8;ele175-863;edge;EE;1;1;True;False;False;False;False;1
Car electrification 1;Electrical system 10;ele175-864;edge;EE;1;1;True;False;False;False;False;1
Car electrification 1;Electrical system 11;ele175-865;edge;"i;s";1;1;False;True;False;False;True;2
Car electrification 1;Electrical system 13;ele175-866;edge;"i;EE";1;1;True;True;False;False;False;2
Car electrification 1;Car Door 5;ele175-867;edge;"EE;i";1;1;True;True;False;False;False;2
Car electrification 1;Car signalization;ele175-868;edge;"i;EE";1;1;True;True;False;False;False;2
Car electrification 2;Car component 14;ele175-869;edge;s;1;1;False;False;False;False;True;1
Car electrification 3;Car signalization;ele175-870;edge;i;1;1;False;True;False;False;False;1
Positioning system 1;Car guide rails;ele175-871;edge;s;1;1;False;False;False;False;True;1
Positioning system 2;Electrical system 10;ele175-872;edge;EE;1;1;True;False;False;False;False;1
Positioning system 2;Electrical system 13;ele175-873;edge;"i;EE;s";1;1;True;True;False;False;True;3
Positioning system 2;Car Door 8;ele175-874;edge;s;1;1;False;False;False;False;True;1
Positioning system 2;Car Door 11;ele175-875;edge;s;1;1;False;False;False;False;True;1
Positioning system 2;Landing Door 7;ele175-876;edge;"s;i";1;1;False;True;False;False;True;2
Positioning system 3;Electrical system 10;ele175-877;edge;EE;1;1;True;False;False;False;False;1
Positioning system 3;Landing Door 4;ele175-878;edge;s;1;1;False;False;False;False;True;1
Positioning system 3;Landing Door 15;ele175-879;edge;s;1;1;False;False;False;False;True;1
Drive panel 1;Car guide rails;ele175-880;edge;s;1;1;False;False;False;False;True;1
Drive panel 1;Dividing beam assy;ele175-881;edge;s;1;1;False;False;False;False;True;1
Drive panel 2;Machinery 8;ele175-882;edge;i;1;1;False;True;False;False;False;1
Drive panel 2;Drive panel 3;ele175-883;edge;i;1;1;False;True;False;False;False;1
Drive panel 2;Drive panel 5;ele175-884;edge;i;1;1;False;True;False;False;False;1
Drive panel 2;Drive panel 6;ele175-885;edge;i;1;1;False;True;False;False;False;1
Drive panel 2;Drive panel 7;ele175-886;edge;i;1;1;False;True;False;False;False;1
Drive panel 2;Electrical system 10;ele175-887;edge;EE;1;1;True;False;False;False;False;1
Drive panel 3;Machinery 8;ele175-888;edge;EE;1;1;True;False;False;False;False;1
Drive panel 3;Rope termination 2;ele175-889;edge;i;1;1;False;True;False;False;False;1
Drive panel 3;Control Panel component 3;ele175-890;edge;i;1;1;False;True;False;False;False;1
Drive panel 3;Control Panel component 8;ele175-891;edge;EE;1;1;True;False;False;False;False;1
Drive panel 3;Drive panel 2;ele175-892;edge;i;1;1;False;True;False;False;False;1
Drive panel 3;Drive panel 4;ele175-893;edge;i;1;1;False;True;False;False;False;1
Drive panel 3;Drive panel 7;ele175-894;edge;i;1;1;False;True;False;False;False;1
Drive panel 3;Electrical system 10;ele175-895;edge;EE;1;1;True;False;False;False;False;1
Drive panel 4;Machinery 4;ele175-896;edge;EE;1;1;True;False;False;False;False;1
Drive panel 4;Machinery 6;ele175-897;edge;"EE;i";1;1;True;True;False;False;False;2
Drive panel 4;Control Panel component 6;ele175-898;edge;EE;1;1;True;False;False;False;False;1
Drive panel 4;Drive panel 3;ele175-899;edge;i;1;1;False;True;False;False;False;1
Drive panel 4;Drive panel 6;ele175-900;edge;EE;1;1;True;False;False;False;False;1
Drive panel 4;Drive panel 7;ele175-901;edge;EE;1;1;True;False;False;False;False;1
Drive panel 4;Electrical system 10;ele175-902;edge;EE;1;1;True;False;False;False;False;1
Drive panel 5;Machinery 3;ele175-903;edge;EE;1;1;True;False;False;False;False;1
Drive panel 5;Machinery 6;ele175-904;edge;"EE;i";1;1;True;True;False;False;False;2
Drive panel 5;Control Panel component 2;ele175-905;edge;EE;1;1;True;False;False;False;False;1
Drive panel 5;Control Panel component 6;ele175-906;edge;EE;1;1;True;False;False;False;False;1
Drive panel 5;Drive panel 2;ele175-907;edge;i;1;1;False;True;False;False;False;1
Drive panel 5;Drive panel 7;ele175-908;edge;EE;1;1;True;False;False;False;False;1
Drive panel 5;Electrical system 10;ele175-909;edge;EE;1;1;True;False;False;False;False;1
Drive panel 6;Machinery 4;ele175-910;edge;EE;1;1;True;False;False;False;False;1
Drive panel 6;Machinery 8;ele175-911;edge;i;1;1;False;True;False;False;False;1
Drive panel 6;OSG component 8;ele175-912;edge;i;1;1;False;True;False;False;False;1
Drive panel 6;Control Panel component 4;ele175-913;edge;"i;EE";1;1;True;True;False;False;False;2
Drive panel 6;Control Panel component 6;ele175-914;edge;EE;1;1;True;False;False;False;False;1
Drive panel 6;Drive panel 2;ele175-915;edge;i;1;1;False;True;False;False;False;1
Drive panel 6;Drive panel 4;ele175-916;edge;EE;1;1;True;False;False;False;False;1
Drive panel 6;Electrical system 10;ele175-917;edge;EE;1;1;True;False;False;False;False;1
Drive panel 7;Control Panel component 3;ele175-918;edge;EE;1;1;True;False;False;False;False;1
Drive panel 7;Control Panel component 6;ele175-919;edge;EE;1;1;True;False;False;False;False;1
Drive panel 7;Drive panel 2;ele175-920;edge;i;1;1;False;True;False;False;False;1
Drive panel 7;Drive panel 3;ele175-921;edge;i;1;1;False;True;False;False;False;1
Drive panel 7;Drive panel 4;ele175-922;edge;EE;1;1;True;False;False;False;False;1
Drive panel 7;Drive panel 5;ele175-923;edge;EE;1;1;True;False;False;False;False;1
Drive panel 7;Electrical system 10;ele175-924;edge;EE;1;1;True;False;False;False;False;1
Electrical system 8;Control Panel component 1;ele175-925;edge;"i;EE";1;1;True;True;False;False;False;2
Electrical system 8;Control Panel component 2;ele175-926;edge;"i;EE";1;1;True;True;False;False;False;2
Electrical system 8;Electrical system 13;ele175-927;edge;EE;1;1;True;False;False;False;False;1
Electrical system 9;Car component 14;ele175-928;edge;s;1;1;False;False;False;False;True;1
Electrical system 9;Control Panel component 6;ele175-929;edge;"EE;i";1;1;True;True;False;False;False;2
Electrical system 9;Control Panel component 7;ele175-930;edge;i;1;1;False;True;False;False;False;1
Electrical system 9;Electrical system 13;ele175-931;edge;"i;EE;s";1;1;True;True;False;False;True;3
Electrical system 10;OSG component 8;ele175-932;edge;EE;1;1;True;False;False;False;False;1
Electrical system 10;Control Panel component 1;ele175-933;edge;"EE;s";1;1;True;False;False;False;True;2
Electrical system 10;Control Panel component 2;ele175-934;edge;"EE;s";1;1;True;False;False;False;True;2
Electrical system 10;Control Panel component 5;ele175-935;edge;"EE;i";1;1;True;True;False;False;False;2
Electrical system 10;Control Panel component 7;ele175-936;edge;i;1;1;False;True;False;False;False;1
Electrical system 10;Control Panel component 8;ele175-937;edge;EE;1;1;True;False;False;False;False;1
Electrical system 10;Car electrification 1;ele175-938;edge;EE;1;1;True;False;False;False;False;1
Electrical system 10;Positioning system 2;ele175-939;edge;EE;1;1;True;False;False;False;False;1
Electrical system 10;Positioning system 3;ele175-940;edge;EE;1;1;True;False;False;False;False;1
Electrical system 10;Drive panel 2;ele175-941;edge;EE;1;1;True;False;False;False;False;1
Electrical system 10;Drive panel 3;ele175-942;edge;EE;1;1;True;False;False;False;False;1
Electrical system 10;Drive panel 4;ele175-943;edge;EE;1;1;True;False;False;False;False;1
Electrical system 10;Drive panel 5;ele175-944;edge;EE;1;1;True;False;False;False;False;1
Electrical system 10;Drive panel 6;ele175-945;edge;EE;1;1;True;False;False;False;False;1
Electrical system 10;Drive panel 7;ele175-946;edge;EE;1;1;True;False;False;False;False;1
