name,TIC,RA,Dec,Num_sectors,Vmag,papers
EBLM J1947-23,69485110,296.7948333333,-23.3811388889,1,8.803,EBLM IV
EBLM J1959-56,410314066,299.763417247011,-56.6326735067504,4,9.906,
EBLM J2001-36,300840529,300.3432656332,-36.6383136412,3,11.029,
EBLM J2006+59,233390838,301.559289521437,59.4908638229217,15,10.011,
EBLM J2009-02,243798675,302.39675,-2.2391666667,2,13.239,
EBLM J2011-71,409934687,302.8322308096,-71.6673506688,4,9.287,EBLM IV
EBLM J2013-40,389299375,303.4282774473,-40.4025357334,3,12.493,
EBLM J2016-14,14596588,304.2118333333,-14.1972777778,1,9.18,
EBLM J2017+02,399466199,304.3992916667,2.2641666667,2,11.392,EBLM V
EBLM J2017-59,360824561,304.320125,-59.3081388889,3,12.364,
EBLM J2025-45,369984032,306.3561666667,-45.8291666667,3,11.152,EBLM IV
EBLM J2027+03,387966469,306.9115416667,3.2406388889,2,11.455,EBLM IV
EBLM J2027-57,370134617,306.9194349998,-58.6319071922,3,9.86,
EBLM J2031+59,469460566,307.888007899513,59.1748646964326,13,12.229,
EBLM J2040-41,291116020,310.173187213,-41.5333330765,3,11.489,EBLM IV; EBLM XI
EBLM J2043+53,364628248,310.879797454116,53.3495742779986,8,12.525,
EBLM J2043-13,258645885,310.8539166667,-13.3303055556,1,12.496,
EBLM J2043-18,76832408,310.9219166667,-18.2656666667,1,12.569,EBLM IV
EBLM J2044+14,85021288,311.068774116463,14.6307653900779,3,11.005,
EBLM J2046+06,383303945,311.6828333333,6.3026944444,2,9.858,EBLM IV; EBLM VIII; EBLM XI
EBLM J2046-40,369456296,311.6587083333,-40.5386666667,5,11.486,EBLM IV
EBLM J2048+07,383387173,312.1247916667,7.7036944444,3,13.402,
EBLM J2052+11,375812963,313.2323333333333,11.939833333333334,2,12.404,
EBLM J2052+18,286548040,313.078220401668,18.3917478507048,2,12.168,
EBLM J2054-32,92349924,313.659491853484,-32.1232483252463,4,11.264,
EBLM J2101-45,126700850,315.2593652638,-45.1159724466,5,10.491,EBLM IV
EBLM J2103+08,283422772,315.969,8.5496944444,2,11.743,
EBLM J2104-46,126763885,316.2144583333,-46.3260555556,4,13.086,EBLM IV
EBLM J2106+02,408313280,316.5329707688,2.5765282442,2,12.034,
EBLM J2107-39,115115136,316.7961066211,-39.7663233297,4,12.026,EBLM IV
EBLM J2109+07,354564651,317.300072862062,7.64537183892743,2,11.18,
EBLM J2114-39,159730525,318.627558288,-39.3140725334,4,11.105,EBLM XII
EBLM J2116-11,271720602,319.1324166667,-11.2425833333,1,12.684,
EBLM J2118-04,364193074,319.5883333333,-4.1221666667,3,13.13,
EBLM J2122+04,318302101,320.5760833333,4.5546944444,2,13.305,
EBLM J2122-32,211376134,320.7410707493,-32.4880863598,4,10.619,EBLM IV
EBLM J2126-28,300903537,321.54625,-28.8805555556,4,13.182,
EBLM J2133+17,96966437,323.464835982883,17.246447689889,2,11.242,
EBLM J2134+19,329988433,323.6425160322,19.5637474549,2,11.853,EBLM XI
EBLM J2134-72,262020326,323.7197916667,-72.1738055556,3,9.48,
EBLM J2136+14,387370433,324.200436116531,14.9361917443742,2,10.825,
EBLM J2143+34,287234729,325.932094417716,34.41939747151,4,13.078,
EBLM J2153-55,219322317,328.3189166667,-55.9853333333,6,12.863,EBLM IV
EBLM J2155+14,274860149,328.8063333333,14.8159722222,2,11.943,
EBLM J2158-21,301980639,329.6370416667,-21.6822777778,5,12.5,
EBLM J2200+17,456771841,330.08791678193,17.5703257455851,3,12.565,
EBLM J2207+25,26691445,331.9254166667,25.1779444444,2,10.811,
EBLM J2207-41,207081058,331.867230319077,-41.8154690537077,4,10.385,EBLM IV
EBLM J2210+20,258738881,332.529719166375,20.1892413095608,3,13.293,
EBLM J2210-48,143924219,332.7031030826,-48.8906475644,3,8.77,EBLM IV
EBLM J2211+21,258786074,332.8136822794,21.8506670586,2,12.351,
EBLM J2213+43,199010369,333.317345907186,43.9579019485402,4,12.2763,
EBLM J2215+02,415737403,333.795056635223,2.98722781667989,2,11.921,
EBLM J2216+22,279746641,334.050757086568,22.9170093602246,2,9.789,
EBLM J2217-04,439837578,334.4922117704,-4.864690995,2,12.177,EBLM IV; EBLM X
EBLM J2219+31,431124333,334.935953791677,31.2127253924655,3,11.349,
EBLM J2221+13,404555712,335.3645472792,13.016751274,3,12.737,
EBLM J2222+17,404578730,335.7011631795,17.0007320501,2,13.544,
EBLM J2227+41,407851974,336.808425024559,41.8406687523038,3,13.935,
EBLM J2232-31,253922296,338.1262129982,-31.244223708,5,10.43,EBLM IV
EBLM J2233+43,200373531,338.4441436761,43.3316074292,6,11.607,
EBLM J2236-36,214299966,339.1679844093,-36.944090874,4,10.991,EBLM IV
EBLM J2238-12,240716881,339.7300833333,-12.0416111111,2,13.214,
EBLM J2244+40,128927089,341.010067931886,40.0864131424356,2,12.392,
EBLM J2303+39,373932701,345.9121572606,39.7082574987,5,11.859,
EBLM J2308+17,218046350,347.123953936,17.3387353662,1,12.446,
EBLM J2308-46,139256217,347.1903094108,-46.1102004468,5,11.353,EBLM IV; EBLM VI
EBLM J2309-67,260756218,347.2694140893,-67.6433908242,7,13.288,
EBLM J2315+23,436520557,348.889825493883,23.4437728850476,2,11.559,EBLM XI
EBLM J2330-61,235009317,352.645895294,-61.9743850426,4,12.341,EBLM IV
EBLM J2332+30,200652105,353.209005317392,30.8498081273873,2,12.386,
EBLM J2332+35,200654500,353.1787408732,35.5555880876,2,10.373,
EBLM J2338+29,186853940,354.721,29.794083333333337,3,12.422,
EBLM J2342-47,144327080,355.5450706555,-47.9126094371,3,11.987,
EBLM J2343+29,405532120,355.82670833333333,29.932361111111113,2,10.587,EBLM XI
EBLM J2349-32,380825087,357.3134583333,-32.7715277778,3,11.522,EBLM IV; EBLM VI
EBLM J2350+44,177315555,357.703346449289,44.0242769244619,3,12.004,
EBLM J2351+25,129643302,357.767790545793,25.2748183805254,2,12.936,
EBLM J2353-10,9727392,358.4447083333,-10.8849722222,6,11.861,EBLM IV
EBLM J2355-27,34040424,358.8173536081,-27.8615697386,4,10.837,
EBLM J2359+44,177644756,359.873899357834,44.6753361344971,3,10.587,EBLM IX; EBLM XI
EBLM Kepler16,299096355,289.075732992,51.7574382725,17,12.144,
EPIC 206288770,38298626,334.266055713396,-8.41305539207675,2,12.55,
EPIC 212801667,305822590,207.9933115535,-5.4910731785,1,12.129,
EPIC 212822491,295652446,206.08099585084,-4.82748837067856,1,11.053,
EPIC 213843283,327480324,282.0885959476,-28.1104023554,1,12.227,
HAT-TR-205-003,115686059,339.40204166666666,34.60700277777778,3,12.566,
HD 137267,446872386,232.22270833333334,-66.49222222222222,5,10.001,
HD 22064,453828066,53.364875,0.11966666666666667,2,8.812,
HD 287990,138857475,82.7675,1.187638888888889,2,10.028,
HD 29037,408342294,68.8977027007,32.579789383,7,8.45,
HD009939,353803599,24.3545591726,25.1677690695,3,7.00334,
HD013974,63782132,34.2634807102,34.2242343015,1,4.87193,
HD078418,284992911,137.1972213322,26.6291121808,6,5.95226,
HD195987,17038893,308.2151666666667,41.89849722222222,8,7.08278,
HD210027,357336603,331.75275,25.345102777777775,2,3.77164,
HD282975,61146016,56.6569995699106,23.7877198185638,5,10.204,
KIC5015913,138094030,293.202101519273,40.1709314779999,8,13.08,
KIC5095269,122446960,290.55195833333335,40.23504444444445,8,13.595,
KIC7821010,159719243,291.319844428365,43.5954749473453,10,10.921,
KOI-7141,273687627,297.966131349845,45.5457865714436,9,12.068,
KOI-7303,63071165,291.9363333333333,47.30969444444444,9,11.536,
T-Aur0-13378,122104276,76.2785322391517,41.4342023828268,4,13.346,
TIC 101547609,101547609,129.785584,31.795682,2,9.208,
TIC 103573024,103573024,149.971191,71.098198,8,9.886,
TIC 104743460,104743460,64.162208,49.304144,3,11.134,
TIC 1103432,1103432,130.5814,-17.1894,4,13.4,
TIC 112236473,112236473,111.833158354808,-34.3482529767685,5,10.164,
TIC 117397619,117397619,48.3431971206004,48.1086883316179,4,8.17,
TIC 117648603,117648603,68.003915,-17.74657,2,11.492,
TIC 12029932,12029932,304.349017,36.12666,7,10.164,
TIC 120602501,120602501,337.68645,40.003966,3,9.112,
TIC 123222370,123222370,143.504632695,-2.3401090088,4,11.21,
TIC 124350360,124350360,227.668636,-52.805298,3,11.399,
TIC 125175122,125175122,123.155653,-13.948111,4,11.489,
TIC 126232983,126232983,121.215375,27.822944,7,10.728,
TIC 12723924,12723924,336.74462434108,-17.4244494094123,4,10.66,
TIC 128927088,128927088,341.010542,40.0865,2,12.392,
TIC 13037534,13037534,343.8759208366,64.0086205406,9,11.289,
TIC 137549183,137549183,292.291973,38.284467,8,10.85,
TIC 138333980,138333980,95.512734,34.597352,8,7.64,
TIC 138756003,138756003,163.764917,29.511775,2,12.399,
TIC 138819130,138819130,175.446333,25.657708,2,12.197,
TIC 139704026,139704026,66.605271,-22.727526,2,11.438,
TIC 139721086,139721086,322.763703,-50.84692,6,8.38,
TIC 1400770435,1400770435,264.961577,56.078916,40,9.434,
TIC 140212820,140212820,84.9683,-30.7658,5,12.469,
TIC 140659978,140659978,72.4533261121067,-72.463230937021,41,11.565,
TIC 140659980,140659980,72.4733528183923,-72.4626185802332,41,9.496,
TIC 140867345,140867345,77.0196399759,73.0019757717,9,9.739,
TIC 142441910,142441910,146.253625,68.785078,8,9.649,
TIC 142865103,142865103,175.660878,70.661783,6,10.918,
TIC 143234741,143234741,90.6297,-32.38,4,12.246,
TIC 144000467,144000467,336.263106016,-53.8102776928,4,8.86,
TIC 144440290,144440290,359.1615035142,-44.7190780337,4,9.37,
TIC 146039664,146039664,123.4614341883,-35.2082671813,6,6.91,
TIC 146344020,146344020,74.3459,-20.9611,2,12.42,
TIC 146522930,146522930,76.692,-19.9658,2,11.752,
TIC 148914403,148914403,187.183092,68.920246,8,8.5,
TIC 150326668,150326668,191.603,56.437283,6,12.121,
TIC 151681127,151681127,166.8889,-40.2069,4,9.265,
TIC 153077619,153077619,49.661631,-42.642108,4,8.4653,
TIC 157018051,157018051,181.381876,21.00037,2,9.21,
TIC 157999789,157999789,213.50751,81.821001,16,9.738,
TIC 159510109,159510109,247.5351912045,80.3074790984,22,9.329,
TIC 159984211,159984211,50.3328,-40.4017,4,13.062,
TIC 160484494,160484494,226.8207,-41.9131,3,11.8,
TIC 161638713,161638713,75.973283,-46.751262,5,10.412,
TIC 161668117,161668117,226.709873,47.637773,3,9.755,
TIC 161710825,161710825,309.554405,30.478446,5,12.132,
TIC 162035117,162035117,330.739064,31.146325,4,9.839,
TIC 162362398,162362398,169.4144,-44.0171,5,10.629,
TIC 164413080,164413080,283.012122,42.721262,9,11.538,
TIC 165453878,165453878,200.840667,50.826756,5,11.568,
TIC 165626871,165626871,228.035391,55.919363,8,10.532,
TIC 165721304,165721304,231.162941,57.74938,9,8.6,
TIC 165725822,165725822,203.987291,-39.106484,3,11.09,
TIC 165987272,165987272,195.981862,30.640078,2,10.371,
TIC 166532356,166532356,134.854382,32.193332,1,9.19,
TIC 167673218,167673218,79.78501,-37.675308,3,10.525,
TIC 167756615,167756615,81.141235,-38.564194,4,9.668,
TIC 16805617,16805617,141.868211,39.504975,2,9.864,
TIC 169770571,169770571,120.1704,-7.2102,4,11.854,
TIC 170635351,170635351,66.476307,-34.43907,4,10.599,
TIC 17206122,17206122,146.212083,41.264139,2,11.062,
TIC 177077475,177077475,103.2067688903,-70.4303053124,40,11.02,
TIC 179985566,179985566,13.8618367638,-37.5239885315,4,8.67,
TIC 180943676,180943676,88.7265155299,-46.4254041091,6,10.98,
TIC 18178958,18178958,264.337042,35.799111,6,7.56,
TIC 186137970,186137970,303.187951,47.394825,9,10.99,
TIC 191933664,191933664,102.826987,47.673382,3,10.13,
TIC 192071095,192071095,104.781298,43.617648,3,10.445,
TIC 193971913,193971913,229.68,53.560778,9,9.836,
TIC 196433833,196433833,15.3063830562,42.3348243197,4,10.134,
TIC 198382838,198382838,257.531769,58.407818,43,10.614,
TIC 199708835,199708835,253.490730732473,55.557261219616,27,11.216,
TIC 201924791,201924791,41.5126254322,-56.933480109,5,9.583,
TIC 202509016,202509016,231.418978,61.291988,11,11.459,
TIC 206856569,206856569,96.958433,10.696697,4,10.992,
TIC 207398432,207398432,241.967116,55.447036,11,11.097,
TIC 214517366,214517366,340.4402997166,-38.4831905946,4,11.552,
TIC 21499609,21499609,148.940265,37.195099,2,8.99,
TIC 219096494,219096494,269.799926975041,70.5934865319262,40,11.384,
TIC 219771660,219771660,262.9803710482,62.5458098308,41,11.693,
TIC 219807735,219807735,266.6174988253,61.1964620709,40,10.433,
TIC 220015845,220015845,32.3642734528907,-49.5537080390419,6,11.39,
TIC 220567625,220567625,46.2090765877,-65.1847135778,9,7.85,
TIC 22146154,22146154,148.763398,-25.133105,4,10.481,
TIC 22390773,22390773,184.178973,-45.867474,2,9.56,
TIC 22590328,22590328,107.67,46.062167,3,9.69,
TIC 229465075,229465075,295.3419629123,65.8972889006,43,10.496,
TIC 229679814,229679814,197.906592,-28.420527,3,11.259,
TIC 229811538,229811538,198.6356,-24.1442,3,13.075,
TIC 230017324,230017324,291.4651495863,61.7762529452,42,11.5833,
TIC 230063769,230063769,229.977957,69.416828,18,10.54,
TIC 23059280,23059280,274.143917,34.173111,5,13.013,
TIC 231833061,231833061,24.00685,-65.690848,8,12.169,
TIC 233681149,233681149,260.364977,65.011873,38,11.297,
TIC 233964642,233964642,36.4987501368371,-63.6475472217311,9,9.965,
TIC 234347951,234347951,39.106047091,-70.9705919098,11,11.046,
TIC 23541457,23541457,275.693875,31.847083,4,12.288,
TIC 237105551,237105551,256.110763182121,79.396819513627,30,10.615,
TIC 2372579,2372579,288.917046,-28.689227,3,10.403,
TIC 238742795,238742795,43.880708,47.376625,3,8.74,
TIC 238896417,238896417,93.6796856731,-50.2110478672,12,10.495,
TIC 238896431,238896431,93.6627702869,-50.1899188175,12,10.882,
TIC 240911922,240911922,17.611063614,51.7814577733,4,11.289,
TIC 24400247,24400247,0.0,0.0,2,19.9778,
TIC 24704862,24704862,25.31121,-67.676996,7,8.33,
TIC 24935204,24935204,350.411213068677,49.3867509581954,3,10.958,
TIC 252554485,252554485,345.0996558711,48.3026842752,6,10.781,
TIC 252791409,252791409,164.416482,47.758079,3,8.01,
TIC 255587619,255587619,96.8409026915347,-53.1030809191968,25,11.051,
TIC 256327585,256327585,298.5502660291,60.7266939163,25,10.124,
TIC 256368884,256368884,298.36275,60.868006,25,10.883,
TIC 257691369,257691369,77.8607083469,-55.3100321094,30,11.108,
TIC 258826816,258826816,287.3704863169,69.7854402455,40,10.148,
TIC 259070502,259070502,113.44986,-14.523901,4,4.82,
TIC 259373684,259373684,68.135765,-50.215312,6,11.881,
TIC 259543079,259543079,71.6305306786,-53.1292660406,10,11.121,
TIC 259589049,259589049,72.4325568126,-53.0020672172,10,11.164,
TIC 259784884,259784884,323.6193,-61.5828,5,12.31,
TIC 260273161,260273161,66.2018519088,69.2022008949,7,10.248,
TIC 260703820,260703820,328.028388,33.372503,3,10.195,
TIC 261136311,261136311,84.137092,-79.521695,28,11.589,
TIC 261738588,261738588,295.080583,11.666322,1,10.983,
TIC 263074592,263074592,16.4092334934,-80.0613043839,7,10.255,
TIC 264679887,264679887,82.114993,1.300251,2,10.828,
TIC 267542728,267542728,289.534099,75.202093,44,11.474,
TIC 269701147,269701147,302.0239790614,66.850576538,30,8.97,
TIC 269829384,269829384,308.4665,-26.3428,3,12.452,
TIC 270166263,270166263,330.030152883409,-27.7052883664584,4,10.718,
TIC 270411008,270411008,349.403018193795,-29.1721462926074,4,10.41,
TIC 270517432,270517432,293.473617,46.970399,8,10.868,
TIC 270526513,270526513,251.492650176605,82.0372630157332,21,4.20948,
TIC 272058503,272058503,187.3328,-54.1979,4,9.08,
TIC 27307817,27307817,294.749468,49.655566,13,11.377,
TIC 274575202,274575202,254.8253127866,53.807286845,20,9.809,
TIC 275860377,275860377,51.185707,70.680452,6,11.323,
TIC 278826996,278826996,100.3337038545,-54.0210460214,25,11.097,
TIC 279462605,279462605,79.630292,68.410839,4,11.179,
TIC 279537689,279537689,59.400707,-14.164628,2,10.2,
TIC 279949020,279949020,40.3920238808,-59.9853508863,7,9.286,
TIC 280095254,280095254,46.1961847837,-73.3965753952,18,9.864,
TIC 280097543,280097543,47.1499978734,-77.3833091106,16,11.516,
TIC 280206394,280206394,144.1195272123,-50.4632759678,8,9.822,
TIC 281731203,281731203,163.032414,0.493357,5,10.612,
TIC 281924357,281924357,129.757061,-74.763205,17,11.647,
TIC 283390331,283390331,12.504167,39.996417,3,10.977,
TIC 284350181,284350181,238.027062,29.06227,2,9.42,
TIC 284613090,284613090,109.106475,5.814787,3,10.209,
TIC 285392907,285392907,272.886866,23.920181,4,10.597,
TIC 28586609,28586609,68.066208,45.752194,3,11.411,
TIC 286310830,286310830,170.439524,-8.837164,5,10.788,
TIC 286310836,286310836,170.4224078426,-8.8277831609,5,10.516,
TIC 287321618,287321618,263.885024,23.17514,6,10.965,
TIC 287554845,287554845,276.430667,12.490286,1,10.832,
TIC 288507910,288507910,271.538392,81.941561,24,11.299,
TIC 292317374,292317374,31.6987418152,43.9232278164,3,12.023,
TIC 293689266,293689266,97.9629787715,-43.5340395253,7,10.58,
TIC 293844307,293844307,141.481249,-3.287206,3,11.124,
TIC 29478974,29478974,314.081603195843,-26.5885288582411,5,11.25,
TIC 296084068,296084068,272.23256,18.347172,4,11.721,
TIC 298008052,298008052,308.43675,27.388792,6,12.351,
TIC 299199358,299199358,22.6946,-5.9807,2,10.762,
TIC 300293197,300293197,110.27963897,-68.5784062,40,10.129,
TIC 300560295,300560295,112.9159873676,-68.1332134683,41,11.438,
TIC 301160638,301160638,255.113011,-67.781013,4,10.788,
TIC 301264684,301264684,35.7773350457,49.6866911569,3,10.739,
TIC 302407168,302407168,269.072792,6.328172,1,11.658,
TIC 306263608,306263608,30.9042722461231,21.2808637598307,6,9.2,
TIC 306955469,306955469,13.66654054441,49.4697625557048,5,11.209,
TIC 306956190,306956190,13.959492,50.77014,4,10.038,
TIC 308991822,308991822,123.1131565359,-65.5448557818,28,9.66,
TIC 309791156,309791156,80.0547114873,-62.6460534674,39,11.812,
TIC 311062274,311062274,85.29984,52.393157,3,9.667,
TIC 311183180,311183180,55.031501,5.874579,2,10.0,
TIC 31273263,31273263,88.103691282,-68.1595542749,32,11.341,
TIC 313028417,313028417,87.45787,51.969305,3,11.472,
TIC 317015040,317015040,332.8102453093,71.8619693739,14,10.577,
TIC 317681251,317681251,56.508583,55.449842,3,11.579,
TIC 318290913,318290913,164.236648,53.503606,3,11.045,
TIC 318357083,318357083,165.902458,48.740914,3,10.625,
TIC 320524751,320524751,264.821038,55.040563,40,11.021,
TIC 321864797,321864797,323.055388,69.492332,13,11.548,
TIC 328862783,328862783,185.041694,26.197489,2,10.251,
TIC 329277372,329277372,332.630292,57.282389,7,11.1209,
TIC 332334202,332334202,212.54158,52.543543,7,11.33,
TIC 333473672,333473672,354.2412066358,39.6394131294,4,10.622,
TIC 334886280,334886280,171.611885,-16.592707,3,10.309,
TIC 339185356,339185356,290.577417,15.301544,4,10.646,
TIC 349519544,349519544,111.218342000287,-63.0117871880786,41,11.25,
TIC 349763482,349763482,112.9194231593,-65.216176,42,11.708,
TIC 350298314,350298314,83.7444704512,-59.33795536,42,11.489,
TIC 354518617,354518617,82.558351,-42.697327,2,9.914,
TIC 355152640,355152640,130.046447927721,-65.5289041060891,14,10.707,
TIC 355152971,355152971,130.0706116094,-65.7993423229,13,10.857,
TIC 356015361,356015361,254.2502101041,68.5898563391,41,10.552,
TIC 356641568,356641568,78.180455,55.484005,4,11.938,
TIC 358111274,358111274,69.8804318339,-73.0752828021,40,11.312,
TIC 362104293,362104293,268.2077429311,68.4549812854,35,10.822,
TIC 363326796,363326796,146.098196799469,-48.8373107729115,6,10.477,
TIC 364120439,364120439,307.0586048948,74.6775902739,25,10.979,
TIC 365059891,365059891,201.696812,5.840992,2,10.018,
TIC 365663227,365663227,312.9943079961,62.1881155204,12,10.23,
TIC 366456362,366456362,302.393375,6.369711,2,12.57,
TIC 369615642,369615642,354.558125,32.838964,2,9.158,
TIC 37115794,37115794,90.5271,-26.7903,3,12.792,
TIC 374447935,374447935,241.742574,-36.393458,3,8.7,
TIC 375477302,375477302,152.4206,-46.4984,3,12.553,
TIC 376067182,376067182,294.419458,23.861386,5,10.729,
TIC 376923942,376923942,205.841645,3.471803,2,10.32,
TIC 377060843,377060843,147.990593,6.476932,5,11.919,
TIC 377325711,377325711,295.030836,20.262041,5,10.305,
TIC 380783252,380783252,269.7144653999,-60.9218344109,4,10.535,
TIC 3815360,3815360,10.195833,-11.367027,2,9.09,
TIC 382308684,382308684,287.4711478068,-66.2002404498,6,10.702,
TIC 382517745,382517745,117.4521085788,-64.042379182,40,11.197,
TIC 386262459,386262459,127.401,-16.0018,4,9.093,
TIC 387395321,387395321,351.180792,36.362172,3,7.00781,
TIC 387901176,387901176,316.451167,67.818164,14,10.853,
TIC 389070884,389070884,262.3352733617,-38.645638865,4,8.48,
TIC 389669796,389669796,86.899456,-69.366535,38,10.756,
TIC 392963260,392963260,207.815035,4.080153,2,11.555,
TIC 393414358,393414358,94.3364525277,-38.3232650532,5,11.155,
TIC 39576803,39576803,263.931052,30.643065,6,11.144,
TIC 396059992,396059992,37.4359062115,72.1010395408,8,9.718,
TIC 396615018,396615018,39.895625,42.972083,3,11.567,
TIC 396721448,396721448,65.6400902840683,-55.9313771717295,14,11.412,
TIC 398850090,398850090,162.308662815585,-67.7473048488061,7,11.326,
TIC 399144800,399144800,163.199947,-67.387815,6,11.54,
TIC 399253092,399253092,163.435147,-68.350989,6,10.51,
TIC 399832376,399832376,30.997224,78.556068,10,10.923,
TIC 400940488,400940488,17.3702739942,68.6541007347,9,10.311,
TIC 401926767,401926767,57.352153,-1.242367,2,11.771,
TIC 404555714,404555714,335.364375,13.017083,3,12.737,
TIC 405391996,405391996,128.7857,-13.7581,4,11.216,
TIC 406238813,406238813,293.138348966926,-51.9826270200111,4,10.153,
TIC 407823917,407823917,273.3257009893,-78.7428982479,6,10.854,
TIC 410094645,410094645,133.2589,-22.1982,6,13.026,
TIC 410620593,410620593,37.127125,52.654889,3,12.305,
TIC 410654298,410654298,177.009112,-66.114883,6,8.31,
TIC 413162396,413162396,127.9197,-20.1132,4,11.502,
TIC 420574964,420574964,78.087253231,71.2236062166,8,11.236,
TIC 421334320,421334320,288.9939642742,57.7215974423,33,10.719,
TIC 422038373,422038373,301.3651208656,-57.0481079873,4,10.998,
TIC 423973564,423973564,358.440417,23.998617,2,12.022,
TIC 424796997,424796997,291.068651669352,-51.5000422148303,4,10.789,
TIC 426389397,426389397,86.195375,40.184167,3,11.765,
TIC 427063387,427063387,339.954833,52.998994,7,10.816,
TIC 432338897,432338897,355.479625,34.647611,2,11.254,
TIC 436863045,436863045,41.5586112447661,27.8774815066576,7,10.019,
TIC 436873913,436873913,42.521,25.786833,8,12.003,
TIC 437242640,437242640,165.3995745415,-23.8606624133,4,10.285,
TIC 437732344,437732344,1.803917,26.909,2,11.831,
TIC 439366537,439366537,319.5031608241,-22.0454193546,3,9.33,
TIC 440676745,440676745,8.2045265356,28.2802410158,3,6.26491,
TIC 441026718,441026718,324.2461875152,-22.6140474985,4,10.791,
TIC 441464221,441464221,353.2452368349,-19.7111174374,4,9.315,
TIC 443055162,443055162,95.0596800347048,-10.7250086082088,3,7.69,
TIC 443174527,443174527,95.881276,-7.86204,3,8.474,
TIC 445074203,445074203,198.530542,25.358867,2,12.852,
TIC 445882146,445882146,234.557792,27.960092,3,12.426,
TIC 44631957,44631957,22.1605715012,35.8574411455,2,10.118,
TIC 452500843,452500843,140.424849358044,-73.3150358522831,10,11.814,
TIC 453012065,453012065,9.2565292301,55.2172268321,6,7.43,
TIC 453426326,453426326,146.344259,48.07932,2,11.96,
TIC 456260074,456260074,101.492328,66.890733,3,9.913,
TIC 457139088,457139088,141.448583,49.454178,2,11.472,
TIC 458479571,458479571,233.1973308619,65.4073846491,20,10.817,
TIC 459278502,459278502,235.991361,22.339768,2,8.1,
TIC 459894730,459894730,104.6484112603,86.5094144849,14,11.306,
TIC 461662295,461662295,124.446931,51.01058,3,10.676,
TIC 464772659,464772659,60.648699,5.86018,2,10.94,
TIC 464806209,464806209,70.490481,5.609499,2,9.552,
TIC 467354611,467354611,326.5980015504,77.3721473903,16,9.756,
TIC 468827257,468827257,91.909112,69.729663,6,11.19,
TIC 470152814,470152814,332.265079505877,80.7129640132003,14,10.412,
TIC 470975994,470975994,110.972042,49.917533,3,11.547,
TIC 47757785,47757785,279.9844127095,51.0927995788,18,8.77,
TIC 48356677,48356677,283.722837021047,51.3082747856553,14,7.96,
TIC 50380257,50380257,32.9809,-72.6788,11,9.679,
TIC 50884365,50884365,304.470792,13.75745,2,10.367,
TIC 52924466,52924466,102.3874171231,-33.7092561618,6,9.54,
TIC 55497281,55497281,71.7177334241,-60.603527384,41,7.72,
TIC 55655482,55655482,101.314542,61.492331,3,9.759,
TIC 5703872,5703872,143.360350504,-39.3654188798,6,8.51,
TIC 60284401,60284401,125.087618,13.048485,7,11.063,
TIC 60735803,60735803,210.974917,-29.580271,2,9.838,
TIC 62762261,62762261,336.5022860824,-31.5363615115,4,11.134,
TIC 66102144,66102144,114.9002,-2.3437,3,11.854,
TIC 66355834,66355834,341.2379300293,49.6576420036,8,10.808,
TIC 6667908,6667908,284.404424,-52.850124,3,10.466,
TIC 67186251,67186251,83.353042,38.190875,4,12.524,
TIC 67391741,67391741,154.598292,31.873139,2,10.703,
TIC 67559369,67559369,15.932436,-30.398812,2,8.78,
TIC 69888530,69888530,338.464299995,-23.8646784172,4,10.658,
TIC 70999666,70999666,91.270083,65.121478,5,11.73,
TIC 73723286,73723286,155.6369038481,-40.5161632908,4,9.756,
TIC 76758733,76758733,270.7105492435,-54.5870339272,4,10.762,
TIC 77030554,77030554,354.015019,-32.623406,3,8.82,
TIC 77545160,77545160,43.0873393577,32.6937801455,3,9.575,
TIC 78568736,78568736,102.891408492926,-22.1904751690768,4,9.825,
TIC 83905462,83905462,3.964834353,60.4315671267,9,10.83,
TIC 85998512,85998512,319.188417,19.360219,2,9.323,
TIC 86385104,86385104,146.32925,65.741031,8,11.395,
TIC 87429086,87429086,79.6125,54.149697,4,11.742,
TIC 9033144,9033144,349.606182109168,-19.8239157912515,4,10.304,
TIC 90716944,90716944,277.0810102581,-45.4954239037,3,10.597,
TIC 92115248,92115248,282.675,6.726178,1,11.767,
TIC 92628706,92628706,315.742868961,-32.5880409018,4,8.29,
TIC 92995573,92995573,174.2436665028,-49.3935410468,5,11.247,
TIC 9361438,9361438,150.603494,36.073844,2,10.436,
TIC 94986319,94986319,81.853441,-14.276958,3,9.931,
TIC 96262250,96262250,294.541458,14.753928,1,10.532,
TIC 98337456,98337456,188.486485,26.940042,2,11.102,
TIC 99028319,99028319,181.3035116766,-25.5650193205,4,13.091,
TIC 99086567,99086567,107.7179584927,-18.0506695476,4,8.041,
TIC172900988,172900988,128.661697628763,31.554078073408,5,10.141,
TYC 2755-36-1,305982045,347.03475,33.634433333333334,2,10.663,
TYC 8547-22-1,278683641,99.2455700946,-58.4601678008,43,10.015,
TYC 8549-603-1,279217728,103.398688288025,-58.732024178093,37,12.807,
TYC 8829-111-1,370324073,341.2439517061,-58.2669451105,4,11.35,
TYC 9102-351-1,265469420,321.253897537496,-60.3587214284054,5,12.017,
TYC-3700-1739-1,301834675,40.2148238,52.752004,3,12.3416,
TYC3538-689-1,263931812,276.6004012531,51.2675413202,16,11.483,
