#KIC,period,bjd0,pdepth,sdepth,pwidth,swidth,sep
10661783,1.2313633,54954.95432,0.2178,0.1129,0.1591,0.1713,0.4992
8177958,1.2352564,54954.774861,0.0035,0.0035,0.1857,0.1674,0.5002
3851320,1.2385693,55000.251155,0.0069,0.0038,0.2789,0.2569,0.5516
6206751,1.2453335,54954.013099,0.2421,0.0863,0.1047,0.0894,0.5008
4739194,1.246586,54965.020269,0.3877,0.079,0.1125,0.1026,0.5008
9451096,1.2503908,54954.729422,0.233,0.0967,0.0922,0.0874,0.4996
10556578,1.2528638,55003.737543,0.0431,0.0354,0.0558,0.057,0.5005
8386865,1.2580412,54953.926763,0.0113,0.0114,0.2602,0.2711,0.4818
8382182,1.2587141,54965.480967,0.0147,0.0118,0.272,0.3284,0.504
11134079,1.260566,54965.059101,0.1479,-1,0.0681,-1,1
12365000,1.2627433,54953.829014,0.0148,0.0081,0.051,0.0538,0.5005
6209824,1.2629743,54954.933021,0.0079,0.0061,0.2457,0.2744,0.5159
9164561,1.2670378,54965.255669,0.0482,0.0261,0.1051,0.1015,0.5
6962018,1.2698936,54965.073843,0.5096,0.2798,0.0625,0.0636,0.4996
6689368,1.2701142,54954.343791,0.0353,0.0306,0.3279,0.2539,0.5032
8111387,1.2735971,54954.300944,0.0137,0.0145,0.2805,0.2397,0.5024
9053086,1.2748413,55000.314343,0.0629,0.0318,0.0702,0.0581,0.4999
10083623,1.278539,54964.537512,0.0013,-1,0.0466,-1,1
4372705,1.2786675,55000.244783,0.0157,0.0163,0.295,0.2416,0.499
5300878,1.2794432,54965.493633,0.4454,0.4214,0.0715,0.0654,0.5
9909497,1.2840731,54965.774868,0.017,0.0167,0.2493,0.3163,0.5054
3547315,1.2847,54999.59663,0.026,0.0202,0.0614,0.0562,0.501
5097446,1.2880641,54964.98609,0.4017,0.0824,0.1485,0.1509,0.4989
11182260,1.291972,54954.00646,0.0213,-1,0.0603,-1,1
5598639,1.2975514,54955.013385,0.1071,0.1087,0.107,0.1031,0.5015
2557430,1.2977364,54954.461036,0.0403,0.0306,0.079,0.0743,0.5005
4743626,1.3028754,54954.927299,0.0193,0.0173,0.2512,0.2881,0.5093
9945280,1.3034599,54964.751684,0.0251,0.0177,0.0683,0.0632,0.4999
6066379,1.3038602,54999.810009,0.1263,0.022,0.1045,0.0886,0.5037
4574310,1.3062201,54954.661614,0.4811,0.1394,0.1125,0.1101,0.5016
5215700,1.3124021,55186.237774,0.1761,0.1655,0.1007,0.1001,0.5003
7884842,1.3145477,54954.893014,0.0141,0.0074,0.1757,0.2675,0.4813
6220497,1.3231671,55000.313265,0.3702,0.0993,0.1638,0.1504,0.5004
5716244,1.3303328,54965.785021,0.0653,0.0202,0.1234,0.1164,0.4988
9899181,1.3325528,54999.643575,0,-1,0.1095,-1,1
9899416,1.3325545,54954.389539,0.6269,0.1757,0.1446,0.1276,0.4992
9899345,1.3326283,55000.948753,0.0019,-1,0.1458,-1,1
10879213,1.3369714,54999.913074,0.2454,0.3498,0.0619,0.0637,0.5009
9954225,1.3406515,54965.049719,0.6065,0.1061,0.1149,0.1047,0.4999
4853067,1.3409216,54954.860913,0.0061,0.004,0.2827,0.2393,0.4981
3851193,1.3410787,54964.838287,0.124,0.0184,0.1068,0.0702,0.4999
10232123,1.3437664,54954.181852,0.0054,-1,0.0593,-1,1
3966491,1.3519722,54955.927896,0.0019,-1,0.2772,-1,1
8429415,1.3525754,55000.190868,0.0001,-1,0.134,-1,1
10292465,1.3533739,54964.934712,0.1089,-1,0.0611,-1,1
3558822,1.3534207,54953.844462,0.0587,0.0299,0.1511,0.3019,0.5024
6143826,1.35476,54953.804632,0.018,0.015,0.2364,0.2748,0.513
6370120,1.354777,54964.641692,0.0003,-1,0.0647,-1,1
12418319,1.3569736,54965.465673,0.0271,0.0273,0.0392,0.0426,0.5005
8409588,1.360837,54953.717638,0.0015,-1,0.0438,-1,1
8652599,1.3609932,54955.141476,0.0585,0.0476,0.25,0.3186,0.5058
2305543,1.3622735,55003.400909,0.1078,0.1052,0.0659,0.0687,0.4997
10818544,1.3692171,54954.302973,0.0262,0.0183,0.2691,0.2594,0.5037
6452742,1.3755444,54965.553936,0.049,0.0301,0.0641,0.0671,0.5002
5309353,1.37638,55004.107012,0.0003,-1,0.0668,-1,1
8846978,1.3790604,54954.87366,0.1766,0.1177,0.0967,0.1231,0.5502
9953894,1.3825995,54954.535285,0.1337,0.1355,0.0786,0.0725,0.5008
9761199,1.3840392,54964.726426,0.0045,0.0045,0.0387,0.0306,0.5008
7985167,1.384478,54954.200481,0.0817,0.0387,0.0737,0.0739,0.5015
11304987,1.3853862,54964.802895,0.0015,-1,0.0337,-1,1
7177892,1.3862494,54954.651393,0.0552,0.0138,0.0606,0.0885,0.4839
10028352,1.3868021,55020.998425,0.0002,-1,0.049,-1,1
9007918,1.3872069,54954.746682,0.1549,0.0268,0.0876,0.0819,0.4968
3973549,1.389955,55008.351662,0.0013,-1,0.0451,-1,1
9051716,1.3908162,55002.19995,0.0248,0.0212,0.2406,0.2891,0.5064
10422852,1.3988897,54965.165889,0.0779,-1,0.0803,-1,1
10000490,1.4009912,54954.243656,0.0749,0.0192,0.0929,0.0762,0.5009
2305372,1.404692,54965.954227,0.69,0.1284,0.132,0.1155,0.502
5428668,1.406701,54976.431891,0,-1,0.2249,-1,1
11706658,1.4079433,54965.266794,0.0476,-1,0.0439,-1,1
9833618,1.4085018,54964.924093,0.2928,0.0795,0.1539,0.1256,0.5002
7671594,1.4103475,54965.399363,0.1152,0.0774,0.0331,0.0299,0.5022
8264534,1.415798,54954.8728,0.0122,0.0102,0.2424,0.2758,0.5086
7382250,1.4187322,54954.984264,0.035,0.0171,0.053,0.4087,0.504
8397460,1.4189566,54954.900654,0.0112,0.008,0.2304,0.2321,0.5162
10225800,1.4237972,54965.654564,0.0022,-1,0.0528,-1,1
4480676,1.4239338,54965.087498,0.0054,0.0068,0.0528,0.0523,0.4994
10551346,1.4279629,54964.895392,0.0082,-1,0.0259,-1,1
9480516,1.4298111,54954.296023,0.0064,0.0049,0.2871,0.2267,0.4793
6314173,1.433263,55001.65428,0.2842,0.0518,0.1283,0.1116,0.5001
2440757,1.4337707,54964.685956,0.0019,-1,0.0493,-1,1
6697716,1.443249,54965.580655,0.1956,0.0979,0.0596,0.0677,0.4997
9602542,1.4631744,54965.336523,0.0169,0.0171,0.2535,0.2533,0.5018
10601549,1.4637734,54965.807088,0.0658,-1,0.0473,-1,1
11560037,1.466522,54964.997657,0.0011,-1,0.0345,-1,1
11873166,1.4688524,54953.914736,0.1206,0.077,0.0645,0.06,0.5007
9137992,1.4700455,54956.714718,0.1191,-1,0.0999,-1,1
12216706,1.4710605,55003.521612,0.1648,0.0181,0.0861,0.0645,0.4966
11076279,1.4725851,54965.926874,0.2277,0.0849,0.0994,0.095,0.5014
9470054,1.4732284,55003.412755,0.0178,0.017,0.2369,0.3077,0.5036
9569866,1.4803231,54964.755149,0.3865,0.1032,0.0701,0.08,0.4998
10535807,1.4816559,54965.699046,0.0652,0.0154,0.0691,0.1826,0.5048
9353234,1.4865274,54965.431457,0.0059,0.0038,0.2498,0.2158,0.5066
8081389,1.4894405,54965.004201,0.41,0.1035,0.1106,0.104,0.5013
3245776,1.4920589,55001.643004,0.0154,0.0152,0.2593,0.2703,0.5046
11447953,1.4988837,54955.251162,0.016,0.014,0.2399,0.2893,0.5093
4456622,1.5028164,55004.020547,0.0213,-1,0.0559,-1,1
11463211,1.5063542,54964.832732,0.0023,-1,0.0467,-1,1
8823397,1.5065038,54953.93925,0.4597,0.1558,0.1019,0.0939,0.5
7700578,1.507106,54999.752086,0.478,0.2028,0.1132,0.1087,0.4998
8288719,1.5100967,54954.623216,0.0296,0.0206,0.0502,0.052,0.5004
8195877,1.5102001,54955.144432,0.0753,0.0484,0.0612,0.059,0.5004
5513861,1.5102117,54954.995935,0.2534,0.2422,0.1007,0.1028,0.4994
11350389,1.512644,54965.025108,0.0257,-1,0.0459,-1,1
5216727,1.5130232,54964.929149,0.0495,0.0369,0.0637,0.0642,0.4998
7610340,1.5176953,55000.210814,0.0258,0.0231,0.2514,0.338,0.5069
7108433,1.519188,54999.851991,0.4892,0.1185,0.1065,0.09,0.4994
5444392,1.5195284,54954.915115,0.4116,0.3534,0.1079,0.1071,0.4988
12418816,1.5218703,54954.742983,0.3581,0.3319,0.0623,0.0625,0.501
4150611,1.5222786,54999.688801,0.0036,-1,0.0023,-1,1
2569494,1.5233235,55000.349187,0.1557,-1,0.116,-1,1
3836522,1.5403797,55003.511422,0.0007,-1,0.0573,-1,1
3836439,1.5403954,54954.213023,0.0613,0.016,0.0593,0.0507,0.4992
6948815,1.5415306,55000.4341,0.2179,0.0334,0.0982,0.0797,0.5001
9163674,1.546289,55003.298001,0.2217,0.1989,0.087,0.0863,0.5005
5733384,1.5467094,55003.51199,0.0179,0.0169,0.2475,0.2694,0.5053
5774375,1.5499774,54965.677949,0.4015,0.1416,0.1263,0.0883,0.499
11724091,1.5590905,54953.858108,0.2395,0.0704,0.105,0.1089,0.5018
8043961,1.5592121,54954.555903,0.2267,0.1887,0.1249,0.1276,0.5003
6048106,1.5593608,54999.843039,0.2903,0.0788,0.0993,0.0918,0.4985
4949770,1.5640913,54955.080993,0.1354,0.0855,0.1582,0.3222,0.5024
9228778,1.5665945,54954.088082,0.0395,0.038,0.2798,0.2519,0.5022
4550750,1.5677741,55000.439574,0.0021,0.0021,0.2118,0.2155,0.5004
6934587,1.5709187,54954.476823,0.0698,-1,0.065,-1,1
4677321,1.5721808,54966.345443,0.0994,0.0467,0.1285,0.1188,0.501
9597411,1.5756316,54965.577388,0.0254,-1,0.0597,-1,1
10666230,1.5777967,55065.706404,0.0007,-1,0.0506,-1,1
6302592,1.5780237,54965.209605,0.0367,0.0274,0.2606,0.2804,0.4935
5977736,1.5791302,55003.038327,0.0213,0.0085,0.2874,0.2328,0.5058
5962514,1.580099,54999.878941,0.2144,0.1084,0.0994,0.0945,0.5018
7117541,1.5856743,55003.069603,0.0474,0.0083,0.0749,0.0897,0.5004
11234677,1.5874247,54953.872607,0.0777,0.008,0.0605,0.0646,0.5011
9357275,1.588298,54954.065668,0.1673,0.0532,0.0853,0.079,0.5022
1433980,1.5926344,55000.366398,0.1578,0.0586,0.1553,0.1491,0.5
8553788,1.6061632,54954.997634,0.1466,0.0276,0.0972,0.0875,0.4984
7174617,1.6083773,54966.186266,0.0954,-1,0.0507,-1,1
8262223,1.6130147,54955.070513,0.1558,0.0752,0.0813,0.0842,0.4991
6794131,1.6133285,54954.308318,0.008,0.0048,0.1588,0.4937,0.5232
5112567,1.6158919,54966.127827,0.0006,-1,0.2275,-1,1
6311637,1.6208134,54954.380904,0.1277,0.0363,0.1074,0.0864,0.5003
5127005,1.6211241,54955.159118,0.0127,0.0061,0.1236,0.2869,0.5053
4070376,1.6346136,54965.333738,0.0259,0.0091,0.0552,0.2028,0.5045
7385478,1.6554777,54954.534784,0.1901,0.0426,0.0877,0.0728,0.4999
9210828,1.6564127,54965.408832,0.1377,0.0962,0.0555,0.0569,0.4998
9101400,1.6580372,55000.941245,0.293,0.2522,0.0923,0.0934,0.4998
5211385,1.6606874,54955.44417,0.0658,0.049,0.2468,0.299,0.5045
6197319,1.6638044,54965.64962,0.0142,0.0122,0.2459,0.2761,0.5153
3443790,1.6657838,54955.20197,0.0019,0.0009,0.0447,0.0477,0.5002
8145789,1.6706295,54964.956491,0.0189,0.0146,0.0511,0.0523,0.4999
4071600,1.6746345,54954.587439,0.0149,0.0136,0.2351,0.2779,0.5095
10735564,1.674985,55278.014693,0.2293,0.0804,0.0844,0.0696,0.4997
5801571,1.6771942,54965.31282,0.0024,0.0022,0.0398,0.0378,0.5002
8841616,1.6795854,54954.481133,0.1035,0.0282,0.1353,0.11,0.4987
9282687,1.6804361,55000.611063,0.2845,0.0546,0.0981,0.0907,0.5008
9843435,1.6847087,54999.967074,0.3713,0.1004,0.1431,0.1566,0.5007
9906590,1.6863376,54954.659859,0.0378,0.0357,0.0534,0.0552,0.4994
1295531,1.6864407,54999.678806,0.0097,-1,0.2563,-1,1
3241619,1.7033444,54955.247951,0.4742,0.1625,0.0645,0.0612,0.5007
11568428,1.7106289,54999.438319,-0.0009,-1,0.2565,-1,1
9711751,1.7115003,54965.35642,0.159,0.0921,0.0731,0.0768,0.4998
4365442,1.7144132,54999.136949,0.0001,-1,0.1006,-1,1
11616200,1.718649,54954.898446,0.1993,0.0359,0.0816,0.081,0.5006
7885570,1.7293366,54955.158437,0.1643,0.0787,0.1033,0.1021,0.5007
6058614,1.7310801,55004.131839,0.0099,-1,0.0368,-1,1
7798259,1.7342219,54965.832558,0.2751,0.1139,0.0473,0.0482,0.4996
7748113,1.7346626,54954.144474,0.0047,0.0023,0.288,0.2291,0.5018
10848459,1.7369522,54965.093801,0.0079,-1,0.0502,-1,1
6670812,1.7418136,55001.46173,0.0107,0.0103,0.2674,0.2492,0.4996
9288786,1.7441023,54965.763573,0.01,-1,0.0403,-1,1
4380283,1.7447194,54965.902751,0.2914,0.2197,0.0699,0.0701,0.501
11564013,1.7505355,55002.694501,0.0154,-1,0.0324,-1,1
4902030,1.757606,54965.266622,0.4804,0.2766,0.0514,0.0486,0.5006
5736537,1.7615295,54965.954593,0.0109,-1,0.284,-1,1
10274218,1.7641118,55003.411999,0.0176,0.0165,0.2298,0.2837,0.5061
9426970,1.7711335,54999.4218,0.0099,0.0098,0.2933,0.2524,0.5047
7968880,1.773919,54965.165152,0.0031,0.0028,0.2389,0.2703,0.5225
4850874,1.775901,54953.774436,0.0395,0.0307,0.2995,0.2576,0.4807
6148271,1.7852901,54966.114761,0.0031,-1,0.1217,-1,1
8112013,1.7905182,54955.194701,0.068,0.0074,0.0694,0.0683,0.5016
9110346,1.7905531,55002.219003,0.3251,0.2679,0.0559,0.0587,0.5
8039225,1.7941273,54955.658364,0.0468,0.0412,0.2476,0.2936,0.5034
8892722,1.794378,55002.034029,0.0062,0.0043,0.2779,0.2282,0.4946
5479973,1.7952732,54964.869626,0.1425,0.0338,0.109,0.0877,0.502
8411947,1.7976748,54966.03288,0.4692,0.2933,0.0634,0.063,0.4984
10581918,1.8018631,55139.362915,0.7262,0.153,0.0983,0.0907,0.5018
5962716,1.8046081,54965.389949,0.1367,0.0258,0.0715,0.0575,0.4989
9101279,1.8114606,54965.932213,0.9009,0.1262,0.1315,0.1074,0.5023
9285587,1.8119484,54999.563038,0.0118,0.0104,0.2277,0.2879,0.5054
9716456,1.8132862,54953.739651,0.0095,0.0086,0.165,0.3598,0.5238
6363494,1.8156334,55003.946981,0.0702,0.0619,0.0647,0.0633,0.4997
9895709,1.8189296,55066.158725,0.0003,-1,0.0476,-1,1
4681152,1.8359219,54954.060778,0.0314,0.0044,0.1096,0.1054,0.5059
2309587,1.8385106,54965.101351,0.1153,-1,0.0608,-1,1
2450566,1.8445871,55001.553286,0.0033,0.0035,0.259,0.2503,0.4982
6956014,1.8511821,54954.559115,0.0004,-1,0.0466,-1,1
12367464,1.8532087,54954.129939,0.0121,-1,0.0354,-1,1
9637265,1.8554529,55002.700185,0.0275,0.0195,0.292,0.2445,0.5077
5783368,1.8638734,54999.466516,0.0265,0.0048,0.3102,0.2251,0.4408
10342041,1.8674929,54965.453736,0.004,0.0041,0.1118,0.1088,0.5002
10341913,1.8674985,54967.313786,0.0003,-1,0.1106,-1,1
9237533,1.8686559,55004.717963,0.0062,0.0078,0.271,0.2453,0.5017
10514770,1.8724203,54965.493405,0.003,-1,0.0342,-1,1
6128141,1.8726245,54965.726351,0.0015,0.001,0.035,0.0366,0.5001
3338660,1.8733805,55002.252623,0.5067,0.0996,0.1455,0.1364,0.5029
9637299,1.8824412,54965.73827,0.3261,0.0753,0.0639,0.068,0.5002
9593528,1.8866281,54965.36556,0.0049,-1,0.017,-1,1
9912977,1.8878745,54966.709125,0.2789,0.2713,0.1136,0.1145,0.5
2708156,1.8912721,54954.335595,0.6212,0.0625,0.1266,0.1318,0.5
5296276,1.8920026,54999.250265,0.0347,0.0302,0.2457,0.2938,0.5062
4832197,1.8954655,54954.965798,0.0118,0.0102,0.0324,0.032,0.4997
8099615,1.9007172,55007.678943,0.1028,-1,0.203,-1,1
11819135,1.901638,55000.065397,0.1192,0.056,0.0648,0.0522,0.5044
12470954,1.9022098,54965.404402,0.0024,-1,0.057,-1,1
5264818,1.9050502,54955.233438,0.0263,0.0239,0.2229,0.2353,0.529
7269493,1.9078056,54964.636147,0.0001,-1,0.0497,-1,1
5196301,1.9104098,54955.143163,0.0585,0.0584,0.2539,0.1783,0.4967
8330575,1.9141584,54964.77353,0.0551,0.0557,0.0658,0.0652,0.5
4840263,1.9156478,54966.371846,0.1349,0.0683,0.0681,0.0709,0.4992
10735988,1.9271744,54965.572416,0.1365,-1,0.0524,-1,1
7967100,1.9272951,54965.366145,0.011,-1,0.0392,-1,1
5821050,1.9333686,54953.930478,0.0232,0.021,0.2317,0.2851,0.5067
11967004,1.9416358,54966.109021,0.0711,0.0084,0.044,0.04,0.503
7842610,1.9438654,54964.90968,0.0128,0.0114,0.0388,0.0386,0.4988
3530668,1.9462005,55004.235182,0.1434,0.0196,0.0781,0.0567,0.5026
10096864,1.9467018,55002.264929,0.0043,-1,0.2393,-1,1
12353720,1.95331,54954.41426,0.0014,0.0007,0.0332,0.0382,0.4985
7549265,1.9624315,55113.97261,0.0381,0.0269,0.2968,0.2368,0.5015
3735597,1.9663556,54954.425217,0.1877,0.1194,0.1349,0.1219,0.5009
8430210,1.9754592,54966.008067,0.0058,0.005,0.2807,0.2384,0.5033
8019043,1.9855864,54954.018799,0.0706,0.0048,0.0467,0.015,0.5057
6863161,1.9866388,55004.056778,0.0792,0.0347,0.0622,0.0312,0.4945
6863229,1.9949205,54954.485937,0.1902,0.124,0.1249,0.1267,0.5005
7552344,2.0014812,54964.948438,0.0018,-1,0.0274,-1,1
4670267,2.0060984,54966.375624,0.2472,0.2093,0.1148,0.1187,0.5
9207508,2.0151524,54965.111536,0.5447,0.097,0.1185,0.1127,0.4989
10068030,2.0231187,54965.074007,0.0009,-1,0.0322,-1,1
5306862,2.0256383,54954.692842,0.0458,-1,0.0983,-1,1
9030817,2.0262233,54966.356406,0.0057,0.0044,0.2457,0.2736,0.5277
7830321,2.0273963,54966.710252,0.0034,0.0031,0.0324,0.0332,0.5002
8380743,2.0377195,55000.734331,0.315,0.2919,0.101,0.0988,0.4993
10291683,2.0437432,54954.270446,0.0077,0.0064,0.2427,0.267,0.5185
10619109,2.0451826,54955.136772,0.2688,0.0434,0.1032,0.1087,0.5008
8127648,2.0469445,54999.496876,0.1331,0.1057,0.0434,0.045,0.5014
7970629,2.0510691,54966.523747,0.1105,0.1058,0.0623,0.0595,0.5005
10857519,2.0533343,55000.370133,0.0001,-1,0.0597,-1,1
7732791,2.0641347,55004.05764,0.1227,0.1158,0.0381,0.0323,0.5001
9788113,2.0680581,55019.675488,0.005,0.005,0.2708,0.2395,0.4899
9479460,2.0738834,55000.844058,0.5967,0.1549,0.0903,0.0882,0.5
6470516,2.0804309,55002.256848,0.5561,0.0494,0.1172,0.1281,0.5004
4357272,2.0859499,54964.964677,0.0287,-1,0.0579,-1,1
4743508,2.086079,55093.66556,0.0307,-1,0.0429,-1,1
3641446,2.1000143,55000.215748,0.0186,0.0172,0.2369,0.2865,0.5108
6526545,2.1014179,54963.784265,0.0048,-1,0.2452,-1,1
6606282,2.1070998,54965.435543,0.0031,0.0021,0.0362,0.0374,0.5008
4579321,2.112395,55002.944741,0.2003,0.0719,0.0452,0.044,0.501
10556068,2.1171558,54955.365922,0.0171,0.0137,0.2228,0.2035,0.5078
5020034,2.1191112,54999.491731,0.1053,0.0306,0.0905,0.0399,0.5079
5036538,2.1220164,54965.520704,0.3999,0.3391,0.0413,0.0434,0.5001
5872506,2.1260885,55000.424875,0.0387,0.0088,0.2969,0.205,0.5508
9827149,2.1319392,54966.651407,0.0003,-1,0.044,-1,1
6209347,2.1365771,55004.482164,0.0748,-1,0.0406,-1,1
9657096,2.1381817,54954.805351,0.0264,0.0231,0.2476,0.2604,0.504
7532973,2.1446323,54954.115572,0.0231,-1,0.073,-1,1
5802486,2.1478398,55003.405755,0.0029,0.0021,0.0393,0.0368,0.4998
7025540,2.1482069,55279.406534,0.4088,0.3246,0.0454,0.0484,0.499
7630658,2.1511347,55003.285035,0.1476,0.1213,0.0614,0.064,0.4996
5039441,2.1513832,54955.35136,0.2704,0.0218,0.0563,0.0555,0.4948
9540450,2.1547127,54966.75503,0.3393,0.1678,0.06,0.0641,0.499
9827122,2.1549222,55003.194668,0.0029,0.0021,0.2497,0.2701,0.5419
9651298,2.1551199,55001.718984,0.0356,0.0303,0.3008,0.2628,0.4997
6421483,2.1584021,54954.096898,0.1244,-1,0.0846,-1,1
11825198,2.1610883,54999.919156,0.0156,-1,0.2746,-1,1
11401845,2.161399,55005.930055,0.4104,0.2203,0.1013,0.1017,0.5013
10816107,2.1615802,54964.802823,0.0534,-1,0.0698,-1,1
9851944,2.1639018,54955.847004,0.2075,0.1899,0.1153,0.1148,0.5007
9851943,2.1639192,54965.574331,0.0003,-1,0.1009,-1,1
3832716,2.1701093,54953.978611,0.0071,-1,0.0668,-1,1
5025261,2.1714108,55001.691757,0.0107,0.0091,0.2693,0.2401,0.4957
6852488,2.1720406,54966.937685,0.1772,0.031,0.0948,0.0851,0.506
6695510,2.1729669,55001.716302,0.0155,0.0138,0.2455,0.2916,0.5066
10228240,2.1734211,55000.69732,0.0059,0.0046,0.2337,0.2771,0.5255
9108058,2.1749313,54999.729437,0.6188,0.0734,0.1209,0.0941,0.4992
9641255,2.1781483,54965.035651,0.0003,-1,0.0703,-1,1
9640985,2.1781536,54965.015174,0.0005,-1,0.0593,-1,1
9641031,2.1781543,54954.132713,0.3761,0.1691,0.061,0.0606,0.4995
9641018,2.1781552,54965.021796,0.0004,-1,0.0604,-1,1
7368103,2.1825147,54965.354015,0.1225,0.0241,0.0924,0.0771,0.501
8244173,2.1841323,55185.699534,0.3886,0.3816,0.0412,0.0446,0.4993
4544587,2.1890973,54954.135787,0.4479,0.324,0.0862,0.0646,0.6515
11175495,2.1910272,54954.005791,0.0668,-1,0.0597,-1,1
11546211,2.1944213,54965.600017,0.0375,0.0447,0.0295,0.0269,0.5013
7097571,2.2139641,54954.495717,0.132,0.0485,0.0957,0.0979,0.5005
9119652,2.216238,54964.698572,0.4177,0.2977,0.0535,0.0543,0.5027
2308957,2.2196838,54965.166461,0.3317,0.2995,0.1149,0.1076,0.4996
8111381,2.2337949,54965.487904,0.0031,-1,0.049,-1,1
6758917,2.2361019,54966.86979,0.0243,-1,0.03,-1,1
8495415,2.2372185,54966.667498,0.0005,-1,0.0351,-1,1
9098590,2.243571,54966.729795,0.0735,0.0075,0.0744,0.0423,0.4959
7203179,2.2457388,54955.035403,0.4752,0.1951,0.11,0.1086,0.499
7833144,2.2477336,55001.231654,0.0332,0.0176,0.3035,0.2862,0.4947
4665989,2.2480673,54965.752012,0.2881,0.1923,0.0818,0.0822,0.5014
9895004,2.2508273,54953.8021,0.0005,-1,0.0262,-1,1
1575690,2.2524281,54965.432738,0.031,-1,0.0321,-1,1
11250867,2.2528222,54955.621171,0.2571,0.0332,0.0524,0.053,0.4995
7137798,2.2535374,54954.217705,0.1956,0.0435,0.0765,0.0823,0.4979
10547209,2.2540395,54966.508453,0.0667,0.0231,0.066,0.2011,0.5001
9544350,2.2597771,54966.047971,0.0114,0.0092,0.2419,0.2845,0.5122
6629588,2.2644714,54966.783103,0.201,0.0343,0.0947,0.0887,0.4991
11811454,2.2746278,54955.917867,0.1047,0.0363,0.068,0.064,0.4995
9143254,2.2750493,54965.667429,0.018,0.0168,0.0438,0.0416,0.4995
4242692,2.2770704,54966.637371,0.0001,-1,0.0474,-1,1
6026204,2.2798149,54953.943599,0.004,0.0038,0.2392,0.2775,0.5102
7622486,2.279996,54966.637743,0.0192,-1,0.0981,-1,1
2161623,2.2834698,54999.599837,0.8256,0.1349,0.1023,0.0828,0.4992
6466939,2.2858938,54964.90023,0.3973,0.3341,0.0512,0.05,0.5002
10090246,2.2861056,54966.538752,0.1276,0.0544,0.1349,0.1084,0.4994
5823121,2.2980007,54965.628732,0.0192,0.007,0.2651,0.243,0.5018
11457191,2.2983953,54965.967089,0.0483,0.0446,0.059,0.0568,0.5007
8240109,2.3011884,54955.985319,0.1129,0.036,0.0657,0.117,0.4992
4909707,2.3023637,54953.913193,0.0644,0.0351,0.144,0.2721,0.5028
8189196,2.304138,55006.353323,0.0148,0.0141,0.2634,0.2475,0.5003
10989032,2.3050976,54966.704728,0.0095,0.0043,0.025,0.0339,0.4991
10727668,2.3059,54999.378378,0.0271,0.0098,0.0677,0.0671,0.5
6060580,2.3133689,54954.632263,0.0125,0.0049,0.0398,0.0438,0.5002
7212722,2.3161718,54965.310995,0.2459,0.0876,0.0587,0.0651,0.5012
11236035,2.3190031,55157.203865,0.03,0.0163,0.3032,0.2459,0.5042
5903301,2.3203301,55003.423122,0.0064,0.0065,0.0313,0.0299,0.4991
5017058,2.3238948,54955.915793,0.1373,0.1268,0.0641,0.059,0.4997
9613070,2.3318534,55000.262541,0.1037,0.0078,0.0456,0.0499,0.4959
9911112,2.33365,55001.091678,0.0169,0.0161,0.0366,0.0336,0.501
8906039,2.3474789,54954.933889,0.0801,0.0445,0.101,0.2445,0.5026
5015913,2.3599371,54954.581594,0.0013,0.0008,0.0311,0.0364,0.4988
4757331,2.3620885,54966.303609,0.0592,0.0408,0.0397,0.0364,0.5001
11285136,2.3681778,55004.697902,0.0092,-1,0.0423,-1,1
11099351,2.3779549,54956.044784,0.0044,-1,0.0378,-1,1
9552668,2.3873612,54955.628654,0.0157,0.0121,0.2467,0.2862,0.5111
8365739,2.3892922,54976.979013,0.0163,-1,0.076,-1,1
6543674,2.3910305,54965.303847,0.3725,0.3744,0.079,0.0809,0.5006
4367544,2.3912219,54965.760421,0.0123,0.0059,0.0832,0.0908,0.4992
7255336,2.4064022,54954.897166,0.0024,0.0023,0.0361,0.0336,0.5004
4852055,2.414857,54966.425501,0.0017,0.0017,0.2267,0.2159,0.503
5649956,2.41574,55003.957982,0.0559,0.044,0.0515,0.0527,0.5012
10857342,2.4159252,55005.26457,0.54,0.0665,0.123,0.1123,0.5028
5802285,2.4170498,54964.9844,0.0099,0.0055,0.0288,0.0277,0.5001
8958670,2.4253165,54954.249347,0.0044,0.0038,0.2412,0.2619,0.5206
10191056,2.4274949,54955.031469,0.182,0.1831,0.0803,0.0771,0.5013
12506351,2.4555173,54955.736173,0.0533,0.0366,0.0435,0.0425,0.5004
4851217,2.47028,54953.900507,0.198,0.1815,0.0984,0.0957,0.4804
4826439,2.4742946,54965.657054,0.4206,0.4157,0.0841,0.0876,0.4997
9705459,2.4865871,54969.595993,0.0414,-1,0.0465,-1,1
11200773,2.4895516,54965.043382,0.0214,0.0022,0.0417,0.0469,0.4997
9140402,2.4941656,54966.443667,0.0005,-1,0.0368,-1,1
